70
30	68	2	79	85	1	61	58	21	63	0	18	68	98	27	49	90	22	74	89	64	77	6	74	13	85	81	47	66	100	22	94	40	24	35	43	29	20	61	9	73	64	44	62	47	96	31	38	48	71	89	54	75	69	26	93	83	23	46	47	86	56	16	30	58	14	10	39	22	62
60	33	96	85	90	64	94	92	35	82	18	0	97	17	74	45	75	65	32	38	28	45	26	53	20	17	6	2	13	20	57	54	63	78	50	85	97	94	95	90	24	8	61	65	100	72	37	12	1	23	14	78	26	39	41	60	10	51	63	81	71	54	94	56	71	27	17	68	85	37
14	17	5	24	36	90	69	90	33	29	68	97	0	9	56	56	46	65	57	45	44	62	57	75	9	20	91	63	88	2	50	19	91	67	30	60	14	97	45	79	27	94	21	29	78	71	65	98	27	90	5	55	76	69	64	28	41	11	22	100	26	79	59	77	72	78	96	30	45	7
93	96	82	40	37	26	88	39	16	35	98	17	9	0	32	94	20	35	65	85	16	56	20	11	88	35	94	12	98	24	5	28	3	70	60	92	47	36	48	27	6	12	90	41	2	61	48	42	32	37	3	28	36	83	50	89	13	17	23	47	90	81	52	12	94	82	37	44	52	37
20	46	39	62	7	13	58	15	74	55	27	74	56	32	0	95	87	66	38	77	83	7	36	23	75	44	67	80	52	32	37	77	25	80	55	8	19	72	36	48	78	84	5	57	72	7	91	57	26	13	34	24	61	60	58	64	52	46	26	19	34	21	29	70	41	16	18	75	73	63
19	85	40	88	73	66	51	34	38	25	49	45	56	94	95	0	50	17	93	2	43	28	56	27	39	79	44	30	65	56	59	31	36	47	14	25	3	65	50	88	100	88	66	95	47	22	30	64	20	45	80	8	21	84	62	79	63	26	36	66	58	90	66	61	86	15	98	8	37	52
57	64	93	53	17	9	92	48	69	81	90	75	46	20	87	50	0	67	82	48	42	59	5	33	33	12	48	45	14	75	72	45	58	66	64	82	47	31	93	65	8	34	35	54	91	19	97	73	73	75	67	69	88	97	74	30	7	11	66	80	70	31	97	11	90	21	11	97	60	14
24	57	73	5	16	45	73	45	83	100	22	65	65	35	66	17	67	0	74	3	93	26	8	55	69	22	85	46	94	24	13	17	90	78	67	28	40	39	86	98	71	49	56	60	55	37	88	74	31	22	2	41	52	38	46	26	29	68	89	50	4	73	27	42	62	73	28	46	9	73
23	72	10	13	48	37	20	19	70	5	74	32	57	65	38	93	82	74	0	24	22	91	57	49	35	82	66	47	7	61	94	52	39	57	39	86	10	26	4	84	83	59	37	48	59	30	4	42	47	23	79	28	32	11	99	1	38	65	62	65	1	41	100	80	53	99	43	7	47	11
27	26	63	63	9	98	73	53	43	94	89	38	45	85	77	2	48	3	24	0	65	51	37	93	75	26	99	64	76	33	68	33	77	4	79	90	36	89	19	4	86	6	32	87	70	84	79	31	54	52	26	24	89	35	1	93	25	11	16	47	53	31	66	91	42	15	19	11	12	30
44	93	18	53	70	76	84	34	71	82	64	28	44	16	83	43	42	93	22	65	0	76	39	28	95	40	97	31	19	91	63	85	32	7	70	89	15	58	90	62	5	9	29	76	3	84	4	95	68	79	26	59	12	83	14	57	30	59	34	23	63	9	84	52	100	17	27	7	52	89
87	9	5	67	61	24	39	43	80	2	77	45	62	56	7	28	59	26	91	51	76	0	86	54	70	60	42	62	86	45	32	2	95	10	8	33	81	81	44	43	23	64	43	32	85	30	73	18	57	54	98	15	4	17	85	34	39	11	26	61	93	63	13	39	48	89	66	95	78	8
68	64	22	27	65	29	9	15	38	90	6	26	57	20	36	56	5	8	57	37	39	86	0	32	70	61	13	41	10	42	55	14	24	1	61	78	67	71	56	43	25	77	79	31	59	90	23	36	36	70	84	6	4	83	61	2	14	50	27	65	90	2	96	17	23	35	54	76	59	14
54	55	4	28	68	88	20	25	30	38	74	53	75	11	23	27	33	55	49	93	28	54	32	0	35	3	8	100	66	72	32	89	83	33	90	21	98	43	13	61	56	35	76	93	99	32	68	28	91	45	98	75	92	91	80	99	75	47	34	65	76	81	19	78	33	23	19	65	44	65
40	25	68	35	6	49	56	40	18	1	13	20	9	88	75	39	33	69	35	75	95	70	70	35	0	77	62	37	48	48	61	91	60	80	79	68	13	66	1	63	99	48	58	30	20	40	47	55	87	19	19	41	48	93	78	64	6	73	25	93	55	66	29	42	64	79	41	9	28	59
1	7	20	34	19	58	8	14	39	96	85	17	20	35	44	79	12	22	82	26	40	60	61	3	77	0	90	29	94	16	40	48	72	13	97	38	11	58	22	31	77	53	87	74	44	55	2	73	96	11	70	18	43	38	82	20	47	48	98	96	39	48	56	3	22	98	17	66	80	30
25	93	19	49	32	42	51	99	87	22	81	6	91	94	67	44	48	85	66	99	97	42	13	8	62	90	0	35	29	92	85	93	41	19	23	13	42	12	75	69	62	45	46	35	86	15	94	36	92	19	47	33	56	76	2	68	6	71	84	94	73	40	41	11	96	82	71	32	50	83
24	1	63	16	65	24	46	89	3	41	47	2	63	12	80	30	45	46	47	64	31	62	41	100	37	29	35	0	87	46	43	81	23	84	2	46	74	9	11	6	92	47	85	64	77	91	94	51	30	20	75	31	89	99	53	92	29	52	22	98	62	70	1	36	55	22	26	67	86	51
94	3	71	96	62	8	29	87	48	96	66	13	88	98	52	65	14	94	7	76	19	86	10	66	48	94	29	87	0	48	41	94	86	7	7	47	46	84	1	77	37	94	39	65	3	18	16	59	95	4	34	43	50	95	96	98	35	64	43	40	87	27	47	80	57	42	69	37	16	36
33	64	91	16	64	38	12	68	35	80	100	20	2	24	32	56	75	24	61	33	91	45	42	72	48	16	92	46	48	0	28	48	25	71	82	77	69	32	56	1	29	1	70	23	40	97	3	78	41	77	98	47	75	19	99	58	55	66	67	21	67	100	11	38	94	47	88	33	17	21
67	50	9	27	88	47	56	5	37	60	22	57	50	5	37	59	72	13	94	68	63	32	55	32	61	40	85	43	41	28	0	98	50	91	79	66	38	67	88	63	89	90	41	9	8	39	12	31	2	20	32	100	91	17	7	35	34	75	16	33	60	2	52	82	95	46	6	29	5	2
66	29	47	46	46	23	18	74	62	75	94	54	19	28	77	31	45	17	52	33	85	2	14	89	91	48	93	81	94	48	98	0	34	3	77	10	89	40	68	71	28	31	25	78	18	33	78	51	35	48	78	93	38	73	85	68	19	59	53	51	38	90	53	91	51	31	49	85	100	49
97	7	63	8	13	99	24	48	33	29	40	63	91	3	25	36	58	90	39	77	32	95	24	83	60	72	41	23	86	25	50	34	0	18	71	11	42	66	30	57	68	51	30	72	47	56	78	23	24	94	97	15	87	56	21	9	71	5	32	36	28	1	37	88	64	66	65	74	19	29
78	38	37	2	58	35	88	33	94	66	24	78	67	70	80	47	66	78	57	4	7	10	1	33	80	13	19	84	7	71	91	3	18	0	6	36	57	17	18	96	70	45	8	65	44	37	35	56	30	75	85	81	80	97	50	72	37	34	72	21	4	40	5	28	59	54	66	73	15	10
45	58	13	69	22	2	37	48	24	100	35	50	30	60	55	14	64	67	39	79	70	8	61	90	79	97	23	2	7	82	79	77	71	6	0	89	72	44	34	96	28	62	1	49	37	21	17	4	39	59	19	74	81	12	93	10	71	51	87	17	69	76	56	82	40	87	15	17	49	64
78	98	85	92	27	83	20	15	3	84	43	85	60	92	8	25	82	28	86	90	89	33	78	21	68	38	13	46	47	77	66	10	11	36	89	0	57	11	92	64	6	85	58	3	96	39	93	3	41	75	85	95	7	94	69	38	95	27	16	43	95	99	7	47	6	33	10	46	2	67
70	14	94	12	20	62	73	16	53	65	29	97	14	47	19	3	47	40	10	36	15	81	67	98	13	11	42	74	46	69	38	89	42	57	72	57	0	11	90	65	73	75	49	31	61	73	12	13	39	91	15	49	88	61	31	23	72	15	9	54	13	90	80	100	58	8	26	57	9	76
44	12	11	26	54	22	58	25	90	99	20	94	97	36	72	65	31	39	26	89	58	81	71	43	66	58	12	9	84	32	67	40	66	17	44	11	11	0	90	20	45	65	31	59	93	76	80	28	65	84	36	35	3	69	85	36	29	74	52	39	84	12	15	91	27	34	71	86	91	16
47	54	14	10	85	40	42	93	67	86	61	95	45	48	36	50	93	86	4	19	90	44	56	13	1	22	75	11	1	56	88	68	30	18	34	92	90	90	0	26	37	13	20	45	16	42	9	96	76	39	65	25	30	86	49	25	44	17	17	95	51	6	2	67	16	29	14	85	23	22
7	14	78	45	87	43	6	31	24	93	9	90	79	27	48	88	65	98	84	4	62	43	43	61	63	31	69	6	77	1	63	71	57	96	96	64	65	20	26	0	34	61	12	77	60	21	76	92	17	25	27	98	90	13	8	24	83	95	17	9	20	15	2	48	76	77	56	6	65	2
82	9	90	88	3	55	12	27	55	29	73	24	27	6	78	100	8	71	83	86	5	23	25	56	99	77	62	92	37	29	89	28	68	70	28	6	73	45	37	34	0	4	21	83	78	24	39	2	66	60	78	95	21	62	24	33	1	85	35	47	81	10	70	100	90	84	14	66	98	94
34	59	4	70	34	72	12	1	90	71	64	8	94	12	84	88	34	49	59	6	9	64	77	35	48	53	45	47	94	1	90	31	51	45	62	85	75	65	13	61	4	0	25	48	42	52	83	86	80	57	71	12	51	13	26	53	24	89	16	64	91	88	20	82	14	64	21	81	46	92
71	49	26	67	7	70	67	7	34	29	44	61	21	90	5	66	35	56	37	32	29	43	79	76	58	87	46	85	39	70	41	25	30	8	1	58	49	31	20	12	21	25	0	12	63	94	78	84	13	11	100	21	9	35	67	49	32	92	4	93	63	46	45	41	62	92	2	10	37	35
80	37	87	82	59	94	85	57	90	38	62	65	29	41	57	95	54	60	48	87	76	32	31	93	30	74	35	64	65	23	9	78	72	65	49	3	31	59	45	77	83	48	12	0	73	39	42	5	14	88	95	70	49	33	20	46	8	52	46	36	86	100	20	89	84	86	80	50	69	71
17	47	56	13	84	55	32	66	92	99	47	100	78	2	72	47	91	55	59	70	3	85	59	99	20	44	86	77	3	40	8	18	47	44	37	96	61	93	16	60	78	42	63	73	0	40	39	87	79	52	59	71	74	29	58	54	24	91	92	48	90	22	86	99	58	70	91	65	63	26
62	5	21	99	34	92	21	69	46	92	96	72	71	61	7	22	19	37	30	84	84	30	90	32	40	55	15	91	18	97	39	33	56	37	21	39	73	76	42	21	24	52	94	39	40	0	75	38	44	44	90	3	73	3	37	38	68	85	86	37	27	57	73	89	6	61	8	12	24	3
84	38	98	61	10	51	43	48	93	99	31	37	65	48	91	30	97	88	4	79	4	73	23	68	47	2	94	94	16	3	12	78	78	35	17	93	12	80	9	76	39	83	78	42	39	75	0	100	31	84	28	62	64	13	5	21	90	66	83	74	55	91	61	76	99	21	21	87	42	98
87	86	74	24	20	48	27	85	42	89	38	12	98	42	57	64	73	74	42	31	95	18	36	28	55	73	36	51	59	78	31	51	23	56	4	3	13	28	96	92	2	86	84	5	87	38	100	0	11	51	65	100	92	36	28	33	52	30	52	17	1	74	70	3	23	9	44	64	74	38
89	46	55	50	20	25	49	76	66	4	48	1	27	32	26	20	73	31	47	54	68	57	36	91	87	96	92	30	95	41	2	35	24	30	39	41	39	65	76	17	66	80	13	14	79	44	31	11	0	87	22	6	23	23	23	10	8	100	73	64	92	70	63	24	83	72	13	88	39	73
7	23	22	80	5	87	88	41	8	39	71	23	90	37	13	45	75	22	23	52	79	54	70	45	19	11	19	20	4	77	20	48	94	75	59	75	91	84	39	25	60	57	11	88	52	44	84	51	87	0	69	87	30	93	40	43	1	43	83	67	60	30	14	7	50	100	44	40	97	94
47	12	39	2	49	72	1	98	68	14	89	14	5	3	34	80	67	2	79	26	26	98	84	98	19	70	47	75	34	98	32	78	97	85	19	85	15	36	65	27	78	71	100	95	59	90	28	65	22	69	0	47	73	33	100	18	56	71	3	58	72	12	53	81	31	24	25	20	30	46
7	100	12	67	86	15	86	49	74	30	54	78	55	28	24	8	69	41	28	24	59	15	6	75	41	18	33	31	43	47	100	93	15	81	74	95	49	35	25	98	95	12	21	70	71	3	62	100	6	87	47	0	19	71	37	23	3	86	19	86	83	32	16	84	27	60	89	32	3	97
46	41	11	41	68	55	89	7	64	24	75	26	76	36	61	21	88	52	32	89	12	4	4	92	48	43	56	89	50	75	91	38	87	80	81	7	88	3	30	90	21	51	9	49	74	73	64	92	23	30	73	19	0	56	2	82	31	45	70	73	31	76	15	93	41	72	30	94	12	29
2	31	13	79	2	31	37	18	42	68	69	39	69	83	60	84	97	38	11	35	83	17	83	91	93	38	76	99	95	19	17	73	56	97	12	94	61	69	86	13	62	13	35	33	29	3	13	36	23	93	33	71	56	0	27	61	28	17	21	57	96	56	63	55	29	21	15	32	38	13
7	49	73	38	20	7	95	96	54	38	26	41	64	50	58	62	74	46	99	1	14	85	61	80	78	82	2	53	96	99	7	85	21	50	93	69	31	85	49	8	24	26	67	20	58	37	5	28	23	40	100	37	2	27	0	75	30	44	56	69	44	58	3	36	6	83	77	80	46	86
63	56	80	73	58	17	52	32	56	70	93	60	28	89	64	79	30	26	1	93	57	34	2	99	64	20	68	92	98	58	35	68	9	72	10	38	23	36	25	24	33	53	49	46	54	38	21	33	10	43	18	23	82	61	75	0	87	92	20	56	100	76	20	74	71	51	60	82	93	74
32	35	92	44	67	57	20	54	31	39	83	10	41	13	52	63	7	29	38	25	30	39	14	75	6	47	6	29	35	55	34	19	71	37	71	95	72	29	44	83	1	24	32	8	24	68	90	52	8	1	56	3	31	28	30	87	0	28	68	93	69	68	86	47	95	67	65	29	2	50
64	39	37	23	88	21	46	92	33	53	23	51	11	17	46	26	11	68	65	11	59	11	50	47	73	48	71	52	64	66	75	59	5	34	51	27	15	74	17	95	85	89	92	52	91	85	66	30	100	43	71	86	45	17	44	92	28	0	94	49	52	24	13	26	45	29	19	72	49	36
19	43	78	47	36	25	9	27	50	12	46	63	22	23	26	36	66	89	62	16	34	26	27	34	25	98	84	22	43	67	16	53	32	72	87	16	9	52	17	17	35	16	4	46	92	86	83	52	73	83	3	19	70	21	56	20	68	94	0	52	66	46	8	3	84	78	91	21	50	2
90	20	15	42	31	54	15	4	55	5	47	81	100	47	19	66	80	50	65	47	23	61	65	65	93	96	94	98	40	21	33	51	36	21	17	43	54	39	95	9	47	64	93	36	48	37	74	17	64	67	58	86	73	57	69	56	93	49	52	0	18	58	82	20	21	10	52	92	48	22
80	37	39	70	90	30	13	61	55	45	86	71	26	90	34	58	70	4	1	53	63	93	90	76	55	39	73	62	87	67	60	38	28	4	69	95	13	84	51	20	81	91	63	86	90	27	55	1	92	60	72	83	31	96	44	100	69	52	66	18	0	73	58	7	91	78	31	22	86	27
11	69	2	12	59	89	34	26	12	95	56	54	79	81	21	90	31	73	41	31	9	63	2	81	66	48	40	70	27	100	2	90	1	40	76	99	90	12	6	15	10	88	46	100	22	57	91	74	70	30	12	32	76	56	58	76	68	24	46	58	73	0	51	74	30	18	57	16	66	37
58	51	62	63	16	72	69	98	52	7	16	94	59	52	29	66	97	27	100	66	84	13	96	19	29	56	41	1	47	11	52	53	37	5	56	7	80	15	2	2	70	20	45	20	86	73	61	70	63	14	53	16	15	63	3	20	86	13	8	82	58	51	0	59	81	10	37	27	97	47
29	24	51	95	83	62	54	67	22	96	30	56	77	12	70	61	11	42	80	91	52	39	17	78	42	3	11	36	80	38	82	91	88	28	82	47	100	91	67	48	100	82	41	89	99	89	76	3	24	7	81	84	93	55	36	74	47	26	3	20	7	74	59	0	35	14	78	10	41	10
19	3	88	87	79	77	58	55	14	33	58	71	72	94	41	86	90	62	53	42	100	48	23	33	64	22	96	55	57	94	95	51	64	59	40	6	58	27	16	76	90	14	62	84	58	6	99	23	83	50	31	27	41	29	6	71	95	45	84	21	91	30	81	35	0	14	53	21	37	4
58	37	34	86	9	66	20	100	95	62	14	27	78	82	16	15	21	73	99	15	17	89	35	23	79	98	82	22	42	47	46	31	66	54	87	33	8	34	29	77	84	64	92	86	70	61	21	9	72	100	24	60	72	21	83	51	67	29	78	10	78	18	10	14	14	0	69	53	92	21
63	48	35	34	96	29	11	94	100	58	10	17	96	37	18	98	11	28	43	19	27	66	54	19	41	17	71	26	69	88	6	49	65	66	15	10	26	71	14	56	14	21	2	80	91	8	21	44	13	44	25	89	30	15	77	60	65	19	91	52	31	57	37	78	53	69	0	88	15	88
40	48	29	95	32	80	38	22	15	95	39	68	30	44	75	8	97	46	7	11	7	95	76	65	9	66	32	67	37	33	29	85	74	73	17	46	57	86	85	6	66	81	10	50	65	12	87	64	88	40	20	32	94	32	80	82	29	72	21	92	22	16	27	10	21	53	88	0	75	10
20	7	62	53	73	54	18	89	98	25	22	85	45	52	73	37	60	9	47	12	52	78	59	44	28	80	50	86	16	17	5	100	19	15	49	2	9	91	23	65	98	46	37	69	63	24	42	74	39	97	30	3	12	38	46	93	2	49	50	48	86	66	97	41	37	92	15	75	0	39
35	12	95	21	32	39	75	77	72	86	62	37	7	37	63	52	14	73	11	30	89	8	14	65	59	30	83	51	36	21	2	49	29	10	64	67	76	16	22	2	94	92	35	71	26	3	98	38	73	94	46	97	29	13	86	74	50	36	2	22	27	37	47	10	4	21	88	10	39	0
