60
85	77	76	54	43	10	48	90	49	3	70	17	62	36	56	45	2	99	5	0	67	14	3	7	99	61	70	29	76	60	81	20	3	91	15	100	21	62	75	2	28	85	86	4	52	39	44	35	25	11	31	64	75	30	70	28	49	96	55	78
99	42	5	83	17	57	54	12	59	50	68	29	93	61	90	76	55	26	6	67	0	53	5	40	96	84	27	98	56	39	40	75	51	51	81	38	52	77	10	90	2	25	19	49	91	55	8	72	24	66	55	72	90	47	1	22	46	59	3	95
64	80	34	2	29	12	26	89	13	80	33	53	91	34	20	39	73	65	3	14	53	0	46	4	84	45	58	36	55	4	14	34	53	18	38	99	12	89	22	55	51	93	15	41	30	33	33	98	82	13	11	22	67	21	27	32	20	28	25	29
25	90	49	69	9	99	23	49	29	6	28	10	90	39	53	64	14	31	60	3	5	46	0	5	64	94	53	75	95	48	81	70	79	84	68	95	25	7	54	84	16	81	59	47	16	21	97	78	5	41	8	15	89	44	28	40	100	25	57	95
27	42	93	20	57	41	6	76	64	6	11	98	47	54	59	48	91	16	27	7	40	4	5	0	32	29	61	77	10	80	73	95	78	40	100	15	55	49	23	47	4	37	51	51	37	36	65	31	68	6	79	47	40	96	44	11	18	64	100	64
45	4	76	39	12	39	77	57	27	46	40	28	60	91	67	5	84	62	25	99	96	84	64	32	0	84	46	21	95	68	12	22	87	39	29	79	68	46	100	28	26	68	32	56	36	24	90	7	58	12	1	58	25	82	4	86	79	80	62	49
42	82	52	71	65	36	72	75	47	11	56	18	52	41	22	2	3	26	32	61	84	45	94	29	84	0	41	16	83	51	5	89	18	21	70	74	13	82	79	36	11	44	70	32	95	88	79	20	24	50	50	93	86	40	43	44	3	9	67	26
12	69	84	80	53	62	68	83	16	66	76	99	82	15	8	33	27	81	15	70	27	58	53	61	46	41	0	99	55	79	25	58	71	33	47	46	68	82	93	23	73	36	22	73	83	32	100	96	80	60	2	65	67	52	15	75	86	6	22	57
72	53	83	97	64	15	10	94	88	89	89	46	22	11	29	66	86	99	9	29	98	36	75	77	21	16	99	0	75	4	86	90	36	49	82	82	43	3	80	41	1	82	13	90	94	37	2	40	4	12	49	93	14	54	93	94	90	27	50	25
23	24	72	28	86	26	43	24	9	27	72	49	95	3	1	6	32	71	96	76	56	55	95	10	95	83	55	75	0	56	94	67	47	56	42	100	56	99	59	60	89	87	33	28	99	59	14	91	65	65	62	67	25	7	11	79	84	49	51	50
43	41	81	1	52	94	88	63	72	51	61	4	70	15	35	8	19	27	21	60	39	4	48	80	68	51	79	4	56	0	35	74	65	40	96	41	51	33	58	77	89	54	54	43	47	12	80	38	26	88	47	83	82	83	38	22	38	73	89	57
52	87	95	46	24	36	89	8	100	10	5	52	13	68	36	89	70	42	81	81	40	14	81	73	12	5	25	86	94	35	0	51	99	72	15	13	28	51	73	10	67	53	30	97	86	7	14	18	49	52	40	45	96	82	2	83	5	9	41	34
9	58	6	9	17	34	100	26	41	20	71	40	19	94	72	10	3	3	55	20	75	34	70	95	22	89	58	90	67	74	51	0	76	80	46	13	33	52	83	8	57	56	96	1	75	92	46	38	100	19	40	70	30	98	50	32	44	1	92	41
3	43	44	17	76	81	65	27	50	68	45	60	52	86	18	66	67	51	1	3	51	53	79	78	87	18	71	36	47	65	99	76	0	9	35	2	28	76	4	30	31	98	12	6	31	1	82	10	62	86	53	67	38	42	52	41	83	52	72	66
14	7	72	1	49	56	64	73	97	61	17	6	35	63	67	60	66	75	58	91	51	18	84	40	39	21	33	49	56	40	72	80	9	0	85	93	46	77	10	83	32	100	81	58	26	7	47	46	3	94	54	92	7	8	100	86	49	81	53	23
17	78	24	45	85	23	57	43	90	48	71	7	7	19	31	70	73	23	54	15	81	38	68	100	29	70	47	82	42	96	15	46	35	85	0	90	93	95	45	47	15	68	49	73	47	62	33	2	77	91	96	89	1	35	78	16	63	11	5	87
4	44	98	16	35	64	29	37	36	53	100	24	99	83	80	46	30	85	54	100	38	99	95	15	79	74	46	82	100	41	13	13	2	93	90	0	79	56	16	97	8	38	93	85	87	18	99	34	80	42	54	60	25	16	99	47	71	77	97	59
96	1	27	58	6	42	76	99	19	53	20	51	91	73	96	22	16	89	99	21	52	12	25	55	68	13	68	43	56	51	28	33	28	46	93	79	0	72	54	41	8	45	75	39	86	31	55	55	9	7	22	39	70	34	81	62	36	18	74	70
52	15	94	17	78	58	62	83	67	77	11	16	20	51	5	34	72	57	34	62	77	89	7	49	46	82	82	3	99	33	51	52	76	77	95	56	72	0	48	27	77	100	30	43	15	99	43	96	26	95	49	68	95	70	10	19	39	41	16	82
33	76	68	62	22	47	82	64	84	35	36	35	89	21	33	40	84	40	74	75	10	22	54	23	100	79	93	80	59	58	73	83	4	10	45	16	54	48	0	22	48	43	17	85	84	5	82	51	2	43	48	65	39	6	11	94	97	69	93	81
85	50	15	74	83	2	36	88	94	67	83	34	22	39	71	23	64	90	8	2	90	55	84	47	28	36	23	41	60	77	10	8	30	83	47	97	41	27	22	0	8	41	73	45	62	59	76	22	65	52	38	11	84	92	67	98	16	67	79	39
52	86	70	37	94	47	40	93	67	66	75	92	51	35	27	23	81	58	93	28	2	51	16	4	26	11	73	1	89	89	67	57	31	32	15	8	8	77	48	8	0	93	94	85	40	97	58	49	90	59	40	42	13	38	15	95	69	60	92	42
97	81	50	9	86	78	26	53	69	24	28	45	53	6	29	14	78	13	4	85	25	93	81	37	68	44	36	82	87	54	53	56	98	100	68	38	45	100	43	41	93	0	40	35	5	24	55	28	56	99	67	20	18	80	61	35	68	67	48	34
27	34	5	41	93	78	69	54	32	63	70	33	54	100	14	68	43	72	80	86	19	15	59	51	32	70	22	13	33	54	30	96	12	81	49	93	75	30	17	73	94	40	0	61	80	55	92	88	62	77	8	83	3	59	61	88	9	81	8	31
86	26	34	92	41	52	22	99	97	12	70	21	18	84	28	74	92	66	75	4	49	41	47	51	56	32	73	90	28	43	97	1	6	58	73	85	39	43	85	45	85	35	61	0	65	13	48	61	17	43	50	58	81	67	22	4	8	3	19	94
14	78	59	62	31	32	7	6	38	75	55	47	95	19	64	74	66	31	71	52	91	30	16	37	36	95	83	94	99	47	86	75	31	26	47	87	86	15	84	62	40	5	80	65	0	9	39	6	8	67	97	1	1	74	81	86	57	59	75	86
30	2	93	60	24	32	45	18	49	92	96	77	46	79	60	70	71	8	36	39	55	33	21	36	24	88	32	37	59	12	7	92	1	7	62	18	31	99	5	59	97	24	55	13	9	0	35	46	57	76	8	84	26	1	86	61	66	86	89	85
90	79	89	37	37	82	65	54	29	97	57	68	46	15	47	19	89	78	79	44	8	33	97	65	90	79	100	2	14	80	14	46	82	47	33	99	55	43	82	76	58	55	92	48	39	35	0	33	69	54	78	88	43	94	19	33	27	53	34	37
68	85	18	96	77	81	71	78	9	1	81	16	94	57	34	92	22	52	61	35	72	98	78	31	7	20	96	40	91	38	18	38	10	46	2	34	55	96	51	22	49	28	88	61	6	46	33	0	7	51	8	96	1	63	1	29	53	69	80	90
39	60	89	14	4	28	82	63	54	69	68	24	20	97	43	49	83	83	13	25	24	82	5	68	58	24	80	4	65	26	49	100	62	3	77	80	9	26	2	65	90	56	62	17	8	57	69	7	0	71	32	91	36	70	32	98	45	48	17	54
2	39	31	10	85	66	70	29	89	66	85	23	62	69	11	25	54	100	6	11	66	13	41	6	12	50	60	12	65	88	52	19	86	94	91	42	7	95	43	52	59	99	77	43	67	76	54	51	71	0	6	8	62	65	6	62	34	27	68	64
86	88	53	9	73	10	2	54	17	46	71	66	97	51	57	96	6	64	74	31	55	11	8	79	1	50	2	49	62	47	40	40	53	54	96	54	22	49	48	38	40	67	8	50	97	8	78	8	32	6	0	9	74	69	100	22	96	89	16	44
61	31	63	44	16	1	67	81	100	79	39	66	75	64	64	44	17	91	8	64	72	22	15	47	58	93	65	93	67	83	45	70	67	92	89	60	39	68	65	11	42	20	83	58	1	84	88	96	91	8	9	0	98	98	50	30	31	2	97	93
17	97	89	11	40	56	85	92	100	2	36	85	84	23	72	60	96	56	95	75	90	67	89	40	25	86	67	14	25	82	96	30	38	7	1	25	70	95	39	84	13	18	3	81	1	26	43	1	36	62	74	98	0	74	71	42	6	58	24	68
24	94	57	43	26	71	94	93	20	70	15	73	28	64	64	22	92	15	31	30	47	21	44	96	82	40	52	54	7	83	82	98	42	8	35	16	34	70	6	92	38	80	59	67	74	1	94	63	70	65	69	98	74	0	96	76	44	79	70	53
56	55	14	79	52	63	73	2	4	12	100	41	60	65	57	68	82	42	39	70	1	27	28	44	4	43	15	93	11	38	2	50	52	100	78	99	81	10	11	67	15	61	61	22	81	86	19	1	32	6	100	50	71	96	0	25	90	50	8	92
53	75	50	16	34	21	30	51	17	43	30	34	25	55	99	73	36	89	75	28	22	32	40	11	86	44	75	94	79	22	83	32	41	86	16	47	62	19	94	98	95	35	88	4	86	61	33	29	98	62	22	30	42	76	25	0	21	55	71	25
94	13	14	48	54	75	61	25	39	95	80	46	11	14	97	99	44	11	44	49	46	20	100	18	79	3	86	90	84	38	5	44	83	49	63	71	36	39	97	16	69	68	9	8	57	66	27	53	45	34	96	31	6	44	90	21	0	60	27	36
31	67	50	35	29	11	13	69	83	84	10	86	64	7	26	67	55	56	41	96	59	28	25	64	80	9	6	27	49	73	9	1	52	81	11	77	18	41	69	67	60	67	81	3	59	86	53	69	48	27	89	2	58	79	50	55	60	0	37	46
35	78	78	59	81	26	50	30	17	74	6	87	71	38	44	76	46	94	88	55	3	25	57	100	62	67	22	50	51	89	41	92	72	53	5	97	74	16	93	79	92	48	8	19	75	89	34	80	17	68	16	97	24	70	8	71	27	37	0	84
17	86	23	70	36	50	26	48	90	9	79	79	9	95	70	47	77	64	80	78	95	29	95	64	49	26	57	25	50	57	34	41	66	23	87	59	70	82	81	39	42	34	31	94	86	85	37	90	54	64	44	93	68	53	92	25	36	46	84	0
