50
84	54	44	21	25	4	17	77	41	26	94	99	98	57	54	68	44	90	49	50	58	75	98	44	21	38	3	41	10	12	73	82	91	46	0	25	73	2	92	37	98	84	31	47	21	70	57	97	15	61
39	27	48	99	89	69	80	60	24	40	2	92	16	21	60	30	16	47	5	8	85	64	4	23	96	7	98	87	62	13	17	33	16	26	25	0	90	3	18	70	23	72	61	4	68	98	35	96	37	20
63	21	66	17	19	33	19	76	91	90	57	38	95	54	14	55	44	41	77	96	74	63	21	71	14	23	68	42	14	30	68	16	94	22	73	90	0	36	67	71	17	5	44	53	80	72	82	80	60	80
96	79	5	20	83	41	38	76	27	6	5	37	73	81	80	96	71	65	46	31	14	41	20	73	100	91	19	14	95	58	36	79	62	49	2	3	36	0	75	99	65	49	71	75	94	42	50	37	86	71
81	27	24	44	87	71	26	86	32	37	51	77	29	58	93	18	20	22	72	99	8	84	39	2	44	60	65	34	67	70	60	62	45	24	92	18	67	75	0	40	61	66	95	66	35	72	52	60	22	75
52	34	23	56	32	88	74	12	48	8	43	2	13	91	36	67	35	11	90	18	21	16	74	90	67	50	44	51	72	54	75	77	77	89	37	70	71	99	40	0	61	70	48	18	73	29	23	20	45	21
76	36	22	77	53	95	76	79	27	22	86	17	67	100	84	6	21	79	99	19	41	91	44	24	68	55	9	38	97	32	25	69	80	49	98	23	17	65	61	61	0	10	19	90	13	28	46	73	85	18
7	12	60	1	20	33	41	77	61	79	44	24	34	43	88	59	78	42	80	95	34	19	65	77	33	29	45	61	96	74	32	92	10	15	84	72	5	49	66	70	10	0	100	65	89	43	12	38	63	98
95	66	62	51	26	36	34	66	88	77	89	28	30	65	27	36	31	17	73	44	2	2	93	100	56	84	50	87	87	2	96	100	18	17	31	61	44	71	95	48	19	100	0	19	2	23	41	93	61	73
31	69	32	90	8	9	61	17	56	80	73	8	59	100	12	21	66	2	92	37	9	97	44	66	88	94	36	46	78	89	76	18	53	31	47	4	53	75	66	18	90	65	19	0	75	78	60	27	88	57
12	65	81	35	5	78	32	69	14	41	82	60	18	75	39	92	84	45	42	23	23	17	62	27	50	81	25	49	9	14	23	94	67	32	21	68	80	94	35	73	13	89	2	75	0	66	31	34	5	24
17	57	14	6	53	33	42	69	79	89	25	92	45	19	89	55	36	55	26	5	34	53	5	5	23	55	18	39	48	63	40	27	37	93	70	98	72	42	72	29	28	43	23	78	66	0	31	33	9	8
73	60	35	44	78	97	97	61	38	72	6	98	62	68	79	78	77	58	24	96	12	78	72	97	16	80	23	2	30	23	100	6	11	94	57	35	82	50	52	23	46	12	41	60	31	31	0	6	8	54
66	84	96	20	23	28	82	27	23	28	28	87	31	16	90	58	14	46	44	8	11	69	81	90	35	78	28	50	67	20	20	75	81	15	97	96	80	37	60	20	73	38	93	27	34	33	6	0	27	64
18	86	3	8	27	70	78	63	50	77	80	95	41	25	100	59	85	52	68	29	13	27	20	2	83	28	25	62	26	99	2	89	80	21	15	37	60	86	22	45	85	63	61	88	5	9	8	27	0	60
71	82	85	97	26	7	25	89	93	11	45	88	37	74	2	17	76	86	38	22	2	53	90	53	20	49	75	59	95	75	17	43	36	14	61	20	80	71	75	21	18	98	73	57	24	8	54	64	60	0
