70
72	4	1	58	82	5	2	63	80	57	38	10	68	52	40	53	78	0	18	81	17	10	68	55	65	55	62	61	92	77	75	6	28	16	58	23	88	71	1	78	34	57	66	59	75	70	3	38	59	79	19	39	40	53	30	94	73	26	5	99	15	53	95	100	2	60	33	60	5	56
59	24	90	23	83	10	77	33	60	63	51	51	23	92	100	69	89	18	0	82	31	27	96	38	46	2	51	76	19	14	81	59	57	26	69	48	33	34	5	7	25	47	27	2	34	30	71	85	55	9	39	36	39	88	58	100	71	83	79	17	21	28	28	91	97	48	57	64	71	49
96	71	6	9	14	65	26	32	19	15	42	12	55	41	26	79	93	81	82	0	77	19	79	50	66	73	76	66	69	26	64	97	60	95	54	65	31	63	62	91	52	41	86	39	43	56	66	93	99	54	85	31	23	16	62	39	89	7	42	1	23	64	20	16	27	34	9	62	55	2
60	30	23	78	27	83	45	22	59	74	81	85	92	22	23	4	6	17	31	77	0	5	100	17	87	84	18	85	25	59	15	79	52	67	28	21	25	97	70	31	99	26	70	49	55	75	6	39	31	9	68	6	31	80	70	6	50	95	31	2	80	39	68	51	78	38	3	42	43	49
12	15	32	84	22	17	34	5	27	6	32	45	41	9	61	30	85	10	27	19	5	0	18	53	1	99	20	61	23	42	4	39	63	23	56	43	91	36	4	100	9	17	15	90	60	56	67	38	54	9	8	76	21	82	15	46	1	42	54	11	4	26	10	70	5	28	17	57	21	76
3	10	95	53	34	7	45	88	95	37	47	3	65	39	32	22	21	68	96	79	100	18	0	89	97	77	22	61	56	27	68	58	86	37	94	12	65	26	33	58	62	96	40	50	16	86	3	85	58	93	34	79	1	59	34	78	87	24	19	8	78	89	74	34	61	97	31	90	18	26
86	33	97	41	54	26	62	26	73	33	47	51	19	15	81	32	48	55	38	50	17	53	89	0	46	14	15	85	2	64	30	21	3	2	28	64	43	90	90	63	93	43	43	57	24	15	90	82	56	57	64	8	93	62	6	94	47	33	41	17	86	53	59	22	51	29	55	7	68	61
20	36	71	8	62	23	12	21	26	79	8	16	36	45	96	1	75	65	46	66	87	1	97	46	0	49	81	5	59	12	99	53	44	97	71	49	14	31	27	78	20	32	66	94	51	10	59	48	29	93	59	91	28	60	50	89	7	25	87	80	57	24	52	74	23	63	35	7	50	99
45	34	80	60	82	46	53	84	70	44	2	60	50	74	92	49	67	55	2	73	84	99	77	14	49	0	20	89	33	1	99	31	32	11	8	96	1	29	26	45	73	26	57	46	36	82	15	93	44	79	28	13	72	32	31	45	23	33	88	58	27	77	43	23	85	10	97	19	29	25
92	17	31	100	100	58	84	14	43	58	69	14	50	17	31	31	87	62	51	76	18	20	22	15	81	20	0	87	26	59	15	36	58	82	100	17	15	16	91	56	86	29	42	5	52	29	35	32	18	6	87	83	54	60	51	31	52	19	71	54	8	16	1	68	77	67	63	72	97	97
8	99	82	16	64	20	33	96	3	32	89	73	13	32	22	93	28	61	76	66	85	61	61	85	5	89	87	0	94	20	5	26	26	34	99	17	42	15	20	93	52	9	13	28	81	69	5	33	64	95	85	31	4	88	59	30	50	70	54	65	23	81	47	40	71	15	56	79	3	68
61	19	53	69	87	87	59	87	60	15	92	71	96	98	72	36	79	92	19	69	25	23	56	2	59	33	26	94	0	70	56	81	3	29	35	77	23	8	44	85	100	87	57	65	6	77	42	98	37	97	61	22	15	81	66	91	87	85	13	40	56	66	59	86	77	98	62	23	45	48
29	86	43	59	31	9	88	73	17	16	9	78	21	83	9	66	51	77	14	26	59	42	27	64	12	1	59	20	70	0	98	28	13	61	55	45	79	19	44	2	70	48	13	85	33	49	14	95	69	59	57	56	31	74	15	86	70	34	64	55	44	51	97	28	95	4	97	80	52	1
19	58	99	81	4	9	42	58	73	99	45	23	6	15	40	44	5	75	81	64	15	4	68	30	99	99	15	5	56	98	0	54	31	66	41	91	55	52	17	51	27	50	96	95	27	64	15	95	35	50	46	62	58	89	12	63	8	88	6	97	83	9	30	71	48	1	69	13	76	74
74	16	29	77	90	68	16	26	26	52	54	46	91	76	39	42	52	6	59	97	79	39	58	21	53	31	36	26	81	28	54	0	72	100	22	100	84	9	81	23	55	78	83	90	91	67	14	71	41	57	69	57	94	39	64	39	16	5	84	47	6	96	40	53	16	1	82	45	78	47
99	50	50	9	10	35	96	89	77	29	65	85	80	82	49	39	4	28	57	60	52	63	86	3	44	32	58	26	3	13	31	72	0	32	36	68	61	75	67	85	68	29	58	74	79	36	70	3	23	31	20	32	28	19	30	95	5	39	15	45	100	74	15	55	7	71	84	45	37	75
92	79	65	82	65	36	46	95	84	84	42	2	30	16	98	76	28	16	26	95	67	23	37	2	97	11	82	34	29	61	66	100	32	0	94	97	78	2	70	30	31	88	46	89	25	23	87	16	56	28	9	42	87	75	83	58	10	81	64	13	55	85	49	43	94	53	65	2	17	56
92	21	63	15	10	8	43	24	80	74	69	66	8	65	4	67	60	58	69	54	28	56	94	28	71	8	100	99	35	55	41	22	36	94	0	13	77	98	98	71	31	69	65	12	54	50	76	54	70	52	91	29	71	27	25	40	66	6	89	91	1	95	88	41	39	3	9	7	24	89
42	57	4	99	93	96	53	82	17	28	62	2	40	55	42	53	94	23	48	65	21	43	12	64	49	96	17	17	77	45	91	100	68	97	13	0	70	14	27	61	15	80	38	93	80	28	68	78	9	80	68	62	24	78	74	57	15	92	1	41	45	93	7	14	59	61	52	22	76	89
74	73	71	82	27	73	70	84	56	17	70	47	21	69	86	87	87	88	33	31	25	91	65	43	14	1	15	42	23	79	55	84	61	78	77	70	0	44	89	99	29	80	18	77	81	23	37	96	32	2	15	32	47	9	96	23	48	13	25	83	90	90	72	93	7	100	12	23	23	61
76	99	74	90	69	78	54	79	1	2	24	6	29	54	54	93	2	71	34	63	97	36	26	90	31	29	16	15	8	19	52	9	75	2	98	14	44	0	81	98	54	45	8	15	17	20	87	57	54	24	34	3	28	3	9	13	49	52	81	92	72	20	28	69	82	82	80	58	67	32
19	58	12	40	29	35	74	96	85	70	79	86	71	31	6	73	11	1	5	62	70	4	33	90	27	26	91	20	44	44	17	81	67	70	98	27	89	81	0	21	80	67	64	4	14	69	48	76	41	32	84	44	84	88	61	33	32	74	77	36	95	95	66	6	57	65	84	68	13	85
22	44	66	2	98	91	29	28	1	47	96	85	82	85	86	15	96	78	7	91	31	100	58	63	78	45	56	93	85	2	51	23	85	30	71	61	99	98	21	0	75	14	2	83	72	74	14	80	79	40	63	74	10	30	55	64	60	57	28	100	68	14	75	31	93	97	26	34	47	70
77	51	70	40	42	59	29	11	51	50	9	41	57	1	17	83	11	34	25	52	99	9	62	93	20	73	86	52	100	70	27	55	68	31	31	15	29	54	80	75	0	86	57	80	23	99	43	50	92	67	6	71	82	33	79	27	95	76	25	65	62	32	34	15	64	30	53	90	10	24
2	32	67	22	43	88	50	8	67	52	73	64	9	69	39	19	47	57	47	41	26	17	96	43	32	26	29	9	87	48	50	78	29	88	69	80	80	45	67	14	86	0	29	30	29	45	72	6	18	49	54	3	85	89	94	86	33	15	37	40	93	49	9	51	40	46	38	26	51	80
26	67	89	48	100	14	10	20	91	25	44	96	9	89	21	62	95	66	27	86	70	15	40	43	66	57	42	13	57	13	96	83	58	46	65	38	18	8	64	2	57	29	0	46	1	62	82	84	99	29	94	12	14	91	11	35	34	72	10	30	19	13	9	40	69	89	77	24	38	81
90	14	79	27	25	87	34	62	1	22	100	85	67	68	74	3	35	59	2	39	49	90	50	57	94	46	5	28	65	85	95	90	74	89	12	93	77	15	4	83	80	30	46	0	77	60	9	44	61	73	11	69	100	81	45	98	2	24	8	57	61	48	80	79	16	7	55	8	70	40
34	68	6	80	42	4	51	14	41	15	91	49	46	42	32	88	76	75	34	43	55	60	16	24	51	36	52	81	6	33	27	91	79	25	54	80	81	17	14	72	23	29	1	77	0	36	22	22	15	53	91	84	75	9	64	76	37	49	93	58	4	15	98	68	66	94	14	19	67	54
44	99	82	11	20	46	71	19	54	45	27	33	26	25	98	41	67	70	30	56	75	56	86	15	10	82	29	69	77	49	64	67	36	23	50	28	23	20	69	74	99	45	62	60	36	0	50	92	34	43	66	15	73	65	49	50	95	39	89	99	73	88	58	16	92	84	66	61	40	1
87	87	81	23	80	14	97	39	48	5	57	14	66	67	97	68	6	3	71	66	6	67	3	90	59	15	35	5	42	14	15	14	70	87	76	68	37	87	48	14	43	72	82	9	22	50	0	97	5	61	100	23	50	4	59	47	18	6	43	70	59	99	93	98	53	64	4	85	61	38
64	19	99	24	15	47	40	14	23	31	42	57	34	81	11	10	14	38	85	93	39	38	85	82	48	93	32	33	98	95	95	71	3	16	54	78	96	57	76	80	50	6	84	44	22	92	97	0	10	50	28	83	42	87	16	78	93	60	7	13	84	88	63	5	40	94	74	65	7	69
77	36	51	48	54	28	58	4	53	19	20	82	23	27	3	23	61	59	55	99	31	54	58	56	29	44	18	64	37	69	35	41	23	56	70	9	32	54	41	79	92	18	99	61	15	34	5	10	0	36	55	51	83	14	56	20	43	3	99	81	74	64	75	81	86	30	32	6	16	6
91	61	78	57	87	62	86	10	65	47	97	60	35	35	56	32	92	79	9	54	9	9	93	57	93	79	6	95	97	59	50	57	31	28	52	80	2	24	32	40	67	49	29	73	53	43	61	50	36	0	47	47	100	53	95	82	87	37	42	9	49	49	25	54	58	6	55	1	63	88
44	69	66	64	78	38	44	49	88	68	85	93	40	17	51	34	56	19	39	85	68	8	34	64	59	28	87	85	61	57	46	69	20	9	91	68	15	34	84	63	6	54	94	11	91	66	100	28	55	47	0	7	21	65	94	80	6	27	24	71	43	92	69	25	22	35	81	24	12	89
75	21	88	48	46	74	17	85	95	92	40	29	35	84	24	85	91	39	36	31	6	76	79	8	91	13	83	31	22	56	62	57	32	42	29	62	32	3	44	74	71	3	12	69	84	15	23	83	51	47	7	0	36	88	14	77	66	77	99	84	100	1	28	34	88	82	22	63	77	30
94	93	30	29	41	10	50	97	36	22	83	96	77	54	47	83	50	40	39	23	31	21	1	93	28	72	54	4	15	31	58	94	28	87	71	24	47	28	84	10	82	85	14	100	75	73	50	42	83	100	21	36	0	93	46	5	57	56	55	94	63	7	93	71	37	92	26	37	94	6
71	68	51	22	13	11	43	66	82	25	93	97	37	2	81	64	35	53	88	16	80	82	59	62	60	32	60	88	81	74	89	39	19	75	27	78	9	3	88	30	33	89	91	81	9	65	4	87	14	53	65	88	93	0	40	23	67	27	26	44	36	61	90	56	34	4	17	88	37	54
37	16	6	89	7	80	71	91	62	54	39	71	11	76	28	98	1	30	58	62	70	15	34	6	50	31	51	59	66	15	12	64	30	83	25	74	96	9	61	55	79	94	11	45	64	49	59	16	56	95	94	14	46	40	0	35	74	77	20	46	89	89	70	28	14	86	25	53	41	40
94	32	64	15	89	52	1	79	27	63	88	7	17	62	57	44	57	94	100	39	6	46	78	94	89	45	31	30	91	86	63	39	95	58	40	57	23	13	33	64	27	86	35	98	76	50	47	78	20	82	80	77	5	23	35	0	71	95	100	61	47	26	14	62	81	37	18	46	75	8
60	66	81	67	56	65	80	22	41	83	27	51	84	17	4	62	34	73	71	89	50	1	87	47	7	23	52	50	87	70	8	16	5	10	66	15	48	49	32	60	95	33	34	2	37	95	18	93	43	87	6	66	57	67	74	71	0	2	60	64	31	83	4	32	60	62	45	95	91	15
15	92	40	90	10	79	46	65	95	40	56	19	87	85	43	19	28	26	83	7	95	42	24	33	25	33	19	70	85	34	88	5	39	81	6	92	13	52	74	57	76	15	72	24	49	39	6	60	3	37	27	77	56	27	77	95	2	0	39	3	92	95	29	6	86	9	86	76	4	74
40	28	10	14	32	69	3	72	85	99	88	54	71	27	2	100	85	5	79	42	31	54	19	41	87	88	71	54	13	64	6	84	15	64	89	1	25	81	77	28	25	37	10	8	93	89	43	7	99	42	24	99	55	26	20	100	60	39	0	21	90	91	64	29	5	90	31	18	98	82
64	92	69	30	75	20	61	91	30	29	22	7	1	45	100	32	16	99	17	1	2	11	8	17	80	58	54	65	40	55	97	47	45	13	91	41	83	92	36	100	65	40	30	57	58	99	70	13	81	9	71	84	94	44	46	61	64	3	21	0	50	8	57	29	29	6	93	27	91	34
48	3	2	53	95	44	43	13	34	17	100	46	89	79	49	33	31	15	21	23	80	4	78	86	57	27	8	23	56	44	83	6	100	55	1	45	90	72	95	68	62	93	19	61	4	73	59	84	74	49	43	100	63	36	89	47	31	92	90	50	0	58	53	87	44	39	94	35	93	50
74	4	37	83	48	9	95	88	24	76	17	3	49	3	3	65	63	53	28	64	39	26	89	53	24	77	16	81	66	51	9	96	74	85	95	93	90	20	95	14	32	49	13	48	15	88	99	88	64	49	92	1	7	61	89	26	83	95	91	8	58	0	62	91	8	24	87	14	99	68
96	74	90	89	80	99	55	6	3	78	93	56	77	11	9	76	69	95	28	20	68	10	74	59	52	43	1	47	59	97	30	40	15	49	88	7	72	28	66	75	34	9	9	80	98	58	93	63	75	25	69	28	93	90	70	14	4	29	64	57	53	62	0	93	94	1	30	98	10	1
25	57	24	88	39	84	43	52	99	82	44	51	94	81	75	9	14	100	91	16	51	70	34	22	74	23	68	40	86	28	71	53	55	43	41	14	93	69	6	31	15	51	40	79	68	16	98	5	81	54	25	34	71	56	28	62	32	6	29	29	87	91	93	0	67	90	95	100	25	66
60	39	89	89	7	64	88	73	6	88	13	49	31	52	60	57	67	2	97	27	78	5	61	51	23	85	77	71	77	95	48	16	7	94	39	59	7	82	57	93	64	40	69	16	66	92	53	40	86	58	22	88	37	34	14	81	60	86	5	29	44	8	94	67	0	95	65	14	87	92
42	59	89	90	48	1	31	78	90	49	64	24	72	42	40	14	58	60	48	34	38	28	97	29	63	10	67	15	98	4	1	1	71	53	3	61	100	82	65	97	30	46	89	7	94	84	64	94	30	6	35	82	92	4	86	37	62	9	90	6	39	24	1	90	95	0	25	5	98	25
47	73	89	23	38	96	46	80	28	1	34	79	82	37	18	63	32	33	57	9	3	17	31	55	35	97	63	56	62	97	69	82	84	65	9	52	12	80	84	26	53	38	77	55	14	66	4	74	32	55	81	22	26	17	25	18	45	86	31	93	94	87	30	95	65	25	0	62	71	6
86	31	27	22	93	9	54	79	78	70	57	20	63	14	97	36	1	60	64	62	42	57	90	7	7	19	72	79	23	80	13	45	45	2	7	22	23	58	68	34	90	26	24	8	19	61	85	65	6	1	24	63	37	88	53	46	95	76	18	27	35	14	98	100	14	5	62	0	85	82
85	88	81	22	93	96	68	69	31	11	85	93	94	66	13	55	28	5	71	55	43	21	18	68	50	29	97	3	45	52	76	78	37	17	24	76	23	67	13	47	10	51	38	70	67	40	61	7	16	63	12	77	94	37	41	75	91	4	98	91	93	99	10	25	87	98	71	85	0	20
32	97	48	13	82	83	1	48	44	89	39	46	5	89	45	29	58	56	49	2	49	76	26	61	99	25	97	68	48	1	74	47	75	56	89	89	61	32	85	70	24	80	81	40	54	1	38	69	6	88	89	30	6	54	40	8	15	74	82	34	50	68	1	66	92	25	6	82	20	0
