90
75	83	81	32	73	25	93	41	80	78	7	49	55	9	0	83	11	40	4	91	87	27	24	3	82	54	4	22	39	98	62	2	74	99	85	68	84	13	26	69	99	15	47	71	94	33	85	14	19	67	6	91	75	16	21	25	41	39	36	19	94	20	45	16	42	11	89	9	54	53	23	84	92	22	3	84	86	36	97	83	10	32	99	6	20	58	16	86	76	55
36	49	18	65	69	30	47	21	41	98	22	100	90	59	83	0	29	34	89	84	100	55	8	17	70	52	96	14	84	3	50	91	82	37	61	75	81	9	72	58	75	13	65	15	92	23	59	77	7	95	10	16	54	66	61	24	71	41	91	70	19	86	79	47	35	77	39	98	79	91	28	69	48	74	27	42	6	61	38	68	14	20	90	28	49	74	87	20	43	73
61	80	83	74	23	53	53	61	17	2	85	66	95	71	11	29	0	65	11	60	46	24	73	46	96	95	25	8	98	99	78	60	85	87	83	19	34	97	22	5	58	18	85	55	46	41	75	56	38	37	4	69	96	53	85	27	70	61	57	54	72	66	9	83	43	61	61	94	29	60	89	12	57	71	9	20	6	83	22	77	88	93	67	1	92	54	93	95	47	96
97	84	13	4	21	55	50	37	51	77	52	5	43	56	40	34	65	0	51	75	41	10	34	53	40	82	20	4	87	3	30	48	78	16	94	78	81	36	94	89	43	25	88	21	27	36	17	57	84	32	62	41	33	21	11	92	20	58	19	31	28	35	30	97	98	92	64	45	57	81	16	57	98	35	87	19	17	97	24	25	25	97	93	79	49	27	28	52	59	20
41	38	57	77	96	21	11	27	50	82	1	61	40	8	4	89	11	51	0	92	48	97	62	77	88	8	42	71	59	47	48	81	27	67	39	47	75	52	42	1	53	71	10	86	68	64	21	20	6	87	76	14	54	29	33	10	54	4	14	80	3	33	26	1	54	10	71	8	31	71	6	48	26	90	34	7	6	8	22	54	89	55	43	62	65	66	62	47	7	23
1	88	39	2	73	10	21	43	43	5	9	24	19	23	91	84	60	75	92	0	40	22	99	9	67	47	30	86	6	35	77	98	90	21	23	87	26	85	92	1	17	4	16	79	78	65	83	2	91	70	13	94	21	100	38	65	38	9	56	87	52	94	59	29	14	91	42	20	75	65	95	21	69	30	66	33	59	58	80	30	2	31	93	28	55	93	34	94	97	71
26	68	66	32	77	10	90	74	52	31	60	32	61	67	87	100	46	41	48	40	0	44	77	70	43	30	98	39	64	15	94	60	53	1	54	9	66	38	32	27	34	6	75	81	78	17	34	79	46	21	57	41	5	29	7	98	37	91	68	95	93	40	26	58	4	31	3	39	71	96	74	27	3	71	30	46	43	56	28	35	90	95	75	50	3	66	75	46	61	1
95	80	35	49	11	54	56	23	6	92	41	5	36	74	27	55	24	10	97	22	44	0	44	79	17	70	17	73	60	79	91	72	48	22	86	26	37	80	96	66	67	100	16	68	49	70	82	57	71	75	81	5	56	21	45	59	90	14	68	11	91	30	88	65	24	88	56	35	30	58	51	91	85	49	34	90	70	55	41	2	97	65	60	97	2	93	24	29	75	11
80	39	66	39	58	87	99	66	45	36	11	31	61	47	24	8	73	34	62	99	77	44	0	68	85	94	10	46	66	47	28	58	67	31	5	23	83	78	39	83	37	32	72	63	66	24	41	53	44	89	11	24	81	40	72	1	64	69	61	62	82	76	36	76	15	51	87	16	88	58	38	8	36	76	34	89	95	55	25	25	12	68	85	16	88	22	40	64	52	65
50	83	28	84	65	27	29	14	1	91	3	89	65	90	3	17	46	53	77	9	70	79	68	0	88	7	81	71	68	51	25	67	56	62	31	80	17	70	91	32	95	48	69	12	46	48	54	51	35	99	36	98	43	81	95	7	64	77	28	24	63	100	20	14	77	85	18	63	71	26	87	85	34	75	48	11	75	84	80	45	64	6	88	96	7	57	54	41	9	55
99	12	32	96	10	100	91	47	18	77	76	76	5	88	82	70	96	40	88	67	43	17	85	88	0	3	24	11	61	84	31	4	26	60	47	33	84	25	91	4	90	55	69	98	46	55	26	4	53	5	24	80	29	94	99	41	32	54	16	75	39	3	34	32	5	32	62	64	11	58	35	22	52	9	64	35	96	61	95	87	64	57	15	78	95	50	47	15	66	73
76	78	19	12	20	61	3	43	76	63	93	18	32	75	54	52	95	82	8	47	30	70	94	7	3	0	90	56	65	43	62	100	99	29	21	88	91	98	34	21	6	88	93	37	78	42	25	58	26	93	8	45	17	27	90	67	18	80	83	11	92	31	38	16	96	66	48	48	19	10	77	81	74	35	55	38	48	88	18	17	9	58	69	92	65	69	66	48	29	37
31	49	5	15	67	17	12	53	11	41	29	33	78	33	4	96	25	20	42	30	98	17	10	81	24	90	0	39	85	94	11	98	23	54	37	31	21	90	42	81	72	19	60	57	16	64	25	69	52	54	36	84	39	31	31	20	27	23	28	8	61	76	61	23	10	18	18	61	49	74	62	17	80	100	27	14	52	14	26	5	43	86	20	68	22	26	96	70	60	32
51	9	12	83	34	41	26	66	66	100	100	1	28	24	22	14	8	4	71	86	39	73	46	71	11	56	39	0	32	4	84	33	39	7	82	73	68	16	63	92	71	8	66	51	69	22	81	20	96	55	37	53	31	71	47	76	46	55	34	92	99	48	84	91	67	98	40	67	55	28	20	53	94	18	9	56	2	11	52	85	2	77	63	65	34	42	21	70	32	38
18	20	9	81	58	11	38	47	100	40	47	81	56	17	39	84	98	87	59	6	64	60	66	68	61	65	85	32	0	66	28	11	67	62	15	45	16	22	50	7	74	2	43	53	88	67	27	58	30	66	3	44	23	95	97	40	38	73	27	90	57	23	87	65	22	18	23	32	92	76	61	6	95	36	21	97	78	80	92	60	63	54	23	46	37	50	9	7	60	72
21	30	57	60	17	35	5	28	76	30	16	37	54	66	98	3	99	3	47	35	15	79	47	51	84	43	94	4	66	0	5	75	5	55	55	14	31	13	81	30	88	14	38	84	97	61	76	97	9	5	47	42	98	53	11	14	69	34	98	77	35	51	27	30	100	100	59	56	18	97	14	90	24	13	19	9	57	69	31	43	92	69	7	19	93	13	68	92	89	29
21	84	21	21	50	67	75	63	34	96	6	21	38	21	62	50	78	30	48	77	94	91	28	25	31	62	11	84	28	5	0	7	50	78	78	36	27	34	95	25	28	26	79	34	60	24	25	70	3	88	29	79	5	62	43	74	99	17	41	7	31	7	62	47	58	88	42	55	86	45	67	42	69	33	35	31	95	18	71	27	12	34	11	27	3	27	1	87	44	99
60	10	97	24	85	32	87	87	39	23	75	95	48	45	2	91	60	48	81	98	60	72	58	67	4	100	98	33	11	75	7	0	100	41	62	25	50	12	71	31	74	2	45	32	26	71	69	24	86	42	55	51	24	94	35	64	70	73	3	78	26	58	68	35	92	4	56	25	19	90	75	70	67	64	54	43	14	1	73	39	99	48	30	83	98	13	56	48	35	75
35	19	88	78	51	75	46	31	9	91	14	75	23	49	74	82	85	78	27	90	53	48	67	56	26	99	23	39	67	5	50	100	0	58	51	25	77	83	94	40	10	71	28	77	15	12	58	32	47	68	35	88	62	61	27	48	15	34	83	84	45	75	10	54	13	67	2	99	41	55	18	83	99	33	76	73	52	40	99	18	7	3	30	85	22	68	60	90	8	81
25	57	70	25	73	49	78	47	92	13	30	95	21	25	99	37	87	16	67	21	1	22	31	62	60	29	54	7	62	55	78	41	58	0	72	62	32	61	80	21	54	48	84	61	43	51	44	63	30	55	64	8	51	37	73	60	89	32	75	50	65	41	41	90	34	18	43	5	16	83	68	60	13	42	30	28	44	74	16	28	31	66	49	26	67	31	43	80	50	17
69	26	57	80	66	55	16	95	90	82	62	41	27	61	85	61	83	94	39	23	54	86	5	31	47	21	37	82	15	55	78	62	51	72	0	78	54	63	96	93	75	54	89	75	80	56	64	52	79	58	16	23	90	17	100	4	77	87	25	27	63	8	71	10	40	75	64	35	60	53	96	2	76	47	92	37	27	38	42	20	42	26	22	2	75	19	79	74	43	12
97	94	39	39	59	44	7	88	56	54	93	70	12	21	68	75	19	78	47	87	9	26	23	80	33	88	31	73	45	14	36	25	25	62	78	0	85	9	22	49	47	93	57	56	76	46	94	71	92	18	7	36	100	1	40	85	5	32	94	45	73	12	8	68	58	82	63	80	1	44	16	11	92	79	47	20	33	47	73	88	94	74	81	33	86	75	60	94	54	11
61	5	44	59	37	43	3	16	57	100	43	37	44	58	84	81	34	81	75	26	66	37	83	17	84	91	21	68	16	31	27	50	77	32	54	85	0	82	25	15	56	46	88	75	66	6	87	39	8	41	5	47	23	53	10	32	56	53	68	4	40	39	64	100	47	60	88	69	44	1	89	48	27	6	51	91	2	62	19	12	49	97	99	81	68	3	28	42	24	79
22	83	8	67	30	83	84	79	21	11	75	33	2	31	13	9	97	36	52	85	38	80	78	70	25	98	90	16	22	13	34	12	83	61	63	9	82	0	61	62	55	63	48	71	55	83	59	92	52	75	82	67	36	68	43	60	94	96	70	54	23	97	74	12	83	10	55	57	93	2	57	40	13	66	90	39	85	42	63	57	100	37	25	92	90	15	17	51	33	58
81	59	45	12	55	49	21	76	4	71	94	13	21	10	26	72	22	94	42	92	32	96	39	91	91	34	42	63	50	81	95	71	94	80	96	22	25	61	0	83	14	11	55	28	48	36	17	2	33	46	58	35	52	21	36	17	88	84	94	31	74	58	74	14	15	75	81	35	89	37	69	35	5	20	58	34	41	37	99	90	40	73	12	84	68	48	58	39	21	89
63	61	38	31	39	51	26	15	47	41	13	66	20	70	69	58	5	89	1	1	27	66	83	32	4	21	81	92	7	30	25	31	40	21	93	49	15	62	83	0	55	79	51	15	18	29	51	21	52	19	61	77	18	57	30	82	93	21	81	15	31	25	2	54	15	30	2	87	86	31	74	28	41	46	88	23	6	58	86	57	11	48	75	10	68	68	44	4	54	19
20	6	88	57	84	99	81	70	95	53	24	40	32	21	99	75	58	43	53	17	34	67	37	95	90	6	72	71	74	88	28	74	10	54	75	47	56	55	14	55	0	64	18	35	71	75	5	92	91	40	75	80	57	96	9	55	8	46	83	31	69	63	2	69	70	75	53	28	28	25	6	19	31	66	88	42	6	89	4	54	24	49	52	17	93	55	83	7	92	90
51	75	49	11	11	50	37	78	6	70	74	69	83	66	15	13	18	25	71	4	6	100	32	48	55	88	19	8	2	14	26	2	71	48	54	93	46	63	11	79	64	0	97	18	2	59	36	28	34	21	2	99	55	29	24	84	36	45	8	16	36	53	72	72	72	60	25	53	9	91	12	31	98	46	11	8	81	15	80	69	18	81	84	4	84	37	34	37	5	67
48	72	13	82	72	57	17	29	88	27	43	83	93	78	47	65	85	88	10	16	75	16	72	69	69	93	60	66	43	38	79	45	28	84	89	57	88	48	55	51	18	97	0	57	27	50	15	12	74	5	29	58	25	41	92	6	82	83	10	92	84	95	96	43	72	65	13	4	83	50	58	53	67	92	100	32	72	84	83	88	93	50	5	96	10	3	30	85	4	11
94	39	14	25	67	49	49	85	27	21	51	53	67	45	71	15	55	21	86	79	81	68	63	12	98	37	57	51	53	84	34	32	77	61	75	56	75	71	28	15	35	18	57	0	26	96	67	93	47	65	73	4	35	30	82	8	19	53	94	50	29	87	5	51	97	23	5	50	6	56	13	9	26	73	98	48	90	6	45	6	68	22	74	43	5	54	46	59	66	72
99	65	89	56	93	46	4	73	88	92	37	37	2	74	94	92	46	27	68	78	78	49	66	46	46	78	16	69	88	97	60	26	15	43	80	76	66	55	48	18	71	2	27	26	0	63	96	24	65	8	27	33	76	33	5	96	27	17	64	38	76	39	11	31	23	72	14	63	70	20	93	91	57	67	17	24	19	86	36	53	81	4	9	73	93	5	42	84	67	76
5	76	92	56	11	30	18	68	79	48	9	37	44	96	33	23	41	36	64	65	17	70	24	48	55	42	64	22	67	61	24	71	12	51	56	46	6	83	36	29	75	59	50	96	63	0	53	95	30	52	24	58	70	47	31	49	18	23	44	96	88	37	82	68	88	73	38	100	5	2	49	57	22	56	69	69	70	52	12	46	25	85	13	46	46	37	86	40	38	84
35	51	70	17	68	33	38	55	13	78	19	98	6	96	85	59	75	17	21	83	34	82	41	54	26	25	25	81	27	76	25	69	58	44	64	94	87	59	17	51	5	36	15	67	96	53	0	9	98	41	25	71	62	95	26	44	39	45	73	16	45	8	89	52	66	14	28	98	79	40	88	33	93	98	72	98	73	42	84	54	76	99	29	83	79	1	33	13	68	57
32	2	71	44	38	65	47	83	1	18	75	93	55	56	14	77	56	57	20	2	79	57	53	51	4	58	69	20	58	97	70	24	32	63	52	71	39	92	2	21	92	28	12	93	24	95	9	0	58	8	34	13	49	43	13	10	1	2	89	60	86	69	70	42	73	61	42	54	6	21	75	10	42	80	63	43	79	13	63	25	85	30	99	57	32	50	36	17	66	67
42	18	17	59	3	5	98	89	18	57	29	83	38	43	19	7	38	84	6	91	46	71	44	35	53	26	52	96	30	9	3	86	47	30	79	92	8	52	33	52	91	34	74	47	65	30	98	58	0	64	85	65	16	93	66	81	60	67	97	40	69	69	15	50	68	16	45	66	71	62	22	27	11	3	6	31	50	90	80	93	49	67	23	59	89	1	11	90	57	4
98	48	27	86	2	37	93	17	32	35	30	92	57	35	67	95	37	32	87	70	21	75	89	99	5	93	54	55	66	5	88	42	68	55	58	18	41	75	46	19	40	21	5	65	8	52	41	8	64	0	75	10	64	14	59	83	80	14	7	97	75	92	61	82	84	61	97	88	24	14	34	12	71	21	64	86	60	14	78	99	7	50	31	62	77	61	73	21	73	10
59	2	46	75	50	25	55	66	72	45	92	96	21	32	6	10	4	62	76	13	57	81	11	36	24	8	36	37	3	47	29	55	35	64	16	7	5	82	58	61	75	2	29	73	27	24	25	34	85	75	0	74	6	5	41	52	66	74	28	43	63	76	8	68	20	12	49	5	73	47	52	22	35	33	48	3	62	85	87	8	52	31	61	84	74	17	15	44	3	64
94	72	86	1	52	83	89	13	54	52	37	21	32	31	91	16	69	41	14	94	41	5	24	98	80	45	84	53	44	42	79	51	88	8	23	36	47	67	35	77	80	99	58	4	33	58	71	13	65	10	74	0	9	48	94	56	25	15	85	92	41	87	16	53	82	18	90	47	40	40	96	40	10	77	62	83	65	77	11	94	75	70	11	19	15	84	15	91	50	21
24	33	51	4	74	89	58	71	6	82	56	29	78	34	75	54	96	33	54	21	5	56	81	43	29	17	39	31	23	98	5	24	62	51	90	100	23	36	52	18	57	55	25	35	76	70	62	49	16	64	6	9	0	3	45	27	4	36	53	77	26	34	23	66	80	84	73	41	7	25	34	57	59	92	90	87	65	29	69	22	12	76	57	50	5	65	35	100	25	27
28	94	18	30	9	39	98	84	11	10	84	68	73	53	16	66	53	21	29	100	29	21	40	81	94	27	31	71	95	53	62	94	61	37	17	1	53	68	21	57	96	29	41	30	33	47	95	43	93	14	5	48	3	0	80	20	22	29	19	59	8	5	57	43	81	43	47	27	42	75	29	61	43	42	71	78	36	82	80	4	4	54	87	52	44	53	89	49	53	38
52	92	78	32	94	48	92	83	22	64	81	51	35	62	21	61	85	11	33	38	7	45	72	95	99	90	31	47	97	11	43	35	27	73	100	40	10	43	36	30	9	24	92	82	5	31	26	13	66	59	41	94	45	80	0	97	82	30	6	15	55	66	99	90	18	64	16	43	93	4	24	16	40	21	51	72	91	73	42	76	38	72	90	74	10	31	68	32	74	43
81	99	3	58	51	100	81	85	68	66	92	74	32	2	25	24	27	92	10	65	98	59	1	7	41	67	20	76	40	14	74	64	48	60	4	85	32	60	17	82	55	84	6	8	96	49	44	10	81	83	52	56	27	20	97	0	74	7	16	97	82	3	36	78	17	61	35	42	79	65	18	34	46	96	87	33	58	96	83	57	16	17	95	88	83	86	40	23	5	37
88	58	53	8	44	14	47	99	58	91	69	26	52	86	41	71	70	20	54	38	37	90	64	64	32	18	27	46	38	69	99	70	15	89	77	5	56	94	88	93	8	36	82	19	27	18	39	1	60	80	66	25	4	22	82	74	0	45	86	45	15	41	39	53	19	57	22	26	9	70	75	98	15	59	12	43	49	67	32	5	71	54	21	52	61	78	75	72	100	82
69	63	49	45	66	21	27	27	13	15	25	62	25	71	39	41	61	58	4	9	91	14	69	77	54	80	23	55	73	34	17	73	34	32	87	32	53	96	84	21	46	45	83	53	17	23	45	2	67	14	74	15	36	29	30	7	45	0	45	25	97	35	41	89	58	12	93	46	88	70	85	16	57	85	47	73	22	34	12	75	100	10	7	7	32	98	52	1	42	92
5	89	81	35	72	6	81	49	75	5	36	42	44	20	36	91	57	19	14	56	68	68	61	28	16	83	28	34	27	98	41	3	83	75	25	94	68	70	94	81	83	8	10	94	64	44	73	89	97	7	28	85	53	19	6	16	86	45	0	98	82	30	62	34	94	63	83	76	89	17	22	92	30	1	7	71	76	70	50	1	84	53	31	79	95	40	59	10	8	53
25	14	29	69	58	54	32	12	25	91	79	84	84	88	19	70	54	31	80	87	95	11	62	24	75	11	8	92	90	77	7	78	84	50	27	45	4	54	31	15	31	16	92	50	38	96	16	60	40	97	43	92	77	59	15	97	45	25	98	0	44	85	33	48	92	72	54	89	11	2	12	60	54	63	51	82	16	91	8	71	70	86	70	42	17	7	75	54	75	1
7	66	54	5	12	70	27	41	51	38	100	67	65	54	94	19	72	28	3	52	93	91	82	63	39	92	61	99	57	35	31	26	45	65	63	73	40	23	74	31	69	36	84	29	76	88	45	86	69	75	63	41	26	8	55	82	15	97	82	44	0	99	92	42	2	15	79	2	42	82	46	99	86	41	5	67	39	12	51	37	11	46	33	97	78	8	26	28	93	33
40	52	49	6	74	42	59	28	92	82	99	52	38	80	20	86	66	35	33	94	40	30	76	100	3	31	76	48	23	51	7	58	75	41	8	12	39	97	58	25	63	53	95	87	39	37	8	69	69	92	76	87	34	5	66	3	41	35	30	85	99	0	44	98	48	58	51	98	80	87	5	25	90	27	84	5	79	83	7	67	77	38	64	86	18	69	29	41	2	98
61	72	10	69	29	82	13	18	24	53	51	97	54	35	45	79	9	30	26	59	26	88	36	20	34	38	61	84	87	27	62	68	10	41	71	8	64	74	74	2	2	72	96	5	11	82	89	70	15	61	8	16	23	57	99	36	39	41	62	33	92	44	0	28	31	22	77	49	67	82	55	82	34	13	70	24	14	39	91	88	93	26	69	10	15	40	4	14	21	77
49	93	87	18	73	17	93	24	53	48	38	100	27	11	16	47	83	97	1	29	58	65	76	14	32	16	23	91	65	30	47	35	54	90	10	68	100	12	14	54	69	72	43	51	31	68	52	42	50	82	68	53	66	43	90	78	53	89	34	48	42	98	28	0	55	83	24	52	18	42	19	20	38	50	54	4	51	45	39	23	89	70	45	66	80	8	71	26	23	61
56	44	11	59	68	40	70	72	61	64	37	63	4	33	42	35	43	98	54	14	4	24	15	77	5	96	10	67	22	100	58	92	13	34	40	58	47	83	15	15	70	72	72	97	23	88	66	73	68	84	20	82	80	81	18	17	19	58	94	92	2	48	31	55	0	75	21	18	40	6	22	79	49	62	76	58	10	74	98	34	94	22	95	9	66	29	44	75	68	37
84	20	93	34	97	1	48	4	76	69	34	40	73	88	11	77	61	92	10	91	31	88	51	85	32	66	18	98	18	100	88	4	67	18	75	82	60	10	75	30	75	60	65	23	72	73	14	61	16	61	12	18	84	43	64	61	57	12	63	72	15	58	22	83	75	0	3	21	3	18	13	69	83	88	38	30	13	80	43	98	4	20	43	100	83	71	42	8	97	41
64	36	95	84	64	69	42	32	3	79	23	95	12	27	89	39	61	64	71	42	3	56	87	18	62	48	18	40	23	59	42	56	2	43	64	63	88	55	81	2	53	25	13	5	14	38	28	42	45	97	49	90	73	47	16	35	22	93	83	54	79	51	77	24	21	3	0	38	49	7	11	60	12	14	63	92	31	74	89	36	93	60	52	67	21	73	27	85	11	44
27	39	49	60	1	21	80	67	90	20	82	78	43	84	9	98	94	45	8	20	39	35	16	63	64	48	61	67	32	56	55	25	99	5	35	80	69	57	35	87	28	53	4	50	63	100	98	54	66	88	5	47	41	27	43	42	26	46	76	89	2	98	49	52	18	21	38	0	59	42	42	63	72	20	40	8	8	26	5	25	75	1	34	63	90	24	50	92	33	24
84	20	100	70	1	42	19	58	31	43	55	30	62	86	54	79	29	57	31	75	71	30	88	71	11	19	49	55	92	18	86	19	41	16	60	1	44	93	89	86	28	9	83	6	70	5	79	6	71	24	73	40	7	42	93	79	9	88	89	11	42	80	67	18	40	3	49	59	0	84	89	57	99	32	100	63	77	23	76	65	3	38	92	94	24	72	62	33	76	62
96	68	28	65	62	24	79	11	95	6	45	7	80	88	53	91	60	81	71	65	96	58	58	26	58	10	74	28	76	97	45	90	55	83	53	44	1	2	37	31	25	91	50	56	20	2	40	21	62	14	47	40	25	75	4	65	70	70	17	2	82	87	82	42	6	18	7	42	84	0	17	12	7	21	32	63	38	94	39	82	7	39	7	3	81	41	8	46	67	77
38	83	61	22	48	75	93	16	1	54	90	51	35	36	23	28	89	16	6	95	74	51	38	87	35	77	62	20	61	14	67	75	18	68	96	16	89	57	69	74	6	12	58	13	93	49	88	75	22	34	52	96	34	29	24	18	75	85	22	12	46	5	55	19	22	13	11	42	89	17	0	2	37	37	47	33	63	28	6	58	57	48	98	75	47	49	31	5	89	59
40	47	60	28	79	29	41	2	21	16	65	38	62	6	84	69	12	57	48	21	27	91	8	85	22	81	17	53	6	90	42	70	83	60	2	11	48	40	35	28	19	31	53	9	91	57	33	10	27	12	22	40	57	61	16	34	98	16	92	60	99	25	82	20	79	69	60	63	57	12	2	0	92	21	66	82	85	76	86	21	69	56	34	46	72	75	6	39	77	86
68	73	21	86	58	17	33	91	72	4	16	18	67	74	92	48	57	98	26	69	3	85	36	34	52	74	80	94	95	24	69	67	99	13	76	92	27	13	5	41	31	98	67	26	57	22	93	42	11	71	35	10	59	43	40	46	15	57	30	54	86	90	34	38	49	83	12	72	99	7	37	92	0	59	8	2	48	51	35	98	97	50	39	64	67	95	64	24	55	63
30	59	93	8	12	16	18	7	43	93	16	5	7	86	22	74	71	35	90	30	71	49	76	75	9	35	100	18	36	13	33	64	33	42	47	79	6	66	20	46	66	46	92	73	67	56	98	80	3	21	33	77	92	42	21	96	59	85	1	63	41	27	13	50	62	88	14	20	32	21	37	21	59	0	44	56	98	1	35	16	55	89	98	100	19	78	11	22	62	93
73	33	78	98	9	47	53	45	21	39	56	49	82	1	3	27	9	87	34	66	30	34	34	48	64	55	27	9	21	19	35	54	76	30	92	47	51	90	58	88	88	11	100	98	17	69	72	63	6	64	48	62	90	71	51	87	12	47	7	51	5	84	70	54	76	38	63	40	100	32	47	66	8	44	0	41	6	31	68	5	75	98	37	23	52	31	89	99	18	13
7	28	71	18	97	47	67	14	96	70	38	77	12	23	84	42	20	19	7	33	46	90	89	11	35	38	14	56	97	9	31	43	73	28	37	20	91	39	34	23	42	8	32	48	24	69	98	43	31	86	3	83	87	78	72	33	43	73	71	82	67	5	24	4	58	30	92	8	63	63	33	82	2	56	41	0	11	41	38	2	95	88	63	65	26	74	20	2	53	57
70	80	48	66	17	35	72	27	78	75	66	40	64	56	86	6	6	17	6	59	43	70	95	75	96	48	52	2	78	57	95	14	52	44	27	33	2	85	41	6	6	81	72	90	19	70	73	79	50	60	62	65	65	36	91	58	49	22	76	16	39	79	14	51	10	13	31	8	77	38	63	85	48	98	6	11	0	83	49	32	31	59	1	26	69	39	77	8	92	68
