50
69	23	57	54	34	55	28	92	68	82	77	19	77	26	18	43	49	43	59	74	74	39	94	34	30	45	1	65	75	62	88	46	83	0	51	19	77	54	56	60	54	46	21	98	16	11	62	42	82	8
61	67	91	79	29	40	76	10	74	82	76	91	16	24	82	6	97	34	20	47	80	20	94	59	53	21	9	53	23	98	80	4	69	51	0	71	98	63	26	26	98	41	34	28	44	83	83	8	43	93
59	52	44	22	13	16	97	29	69	87	48	62	87	62	15	71	34	8	7	20	84	74	48	25	73	19	15	71	87	96	56	87	1	19	71	0	93	96	97	18	9	7	97	8	24	98	2	11	25	83
58	87	19	72	81	57	91	59	28	99	13	2	68	73	68	45	61	4	38	25	34	83	7	46	72	82	92	73	100	77	70	61	75	77	98	93	0	54	86	15	21	84	34	71	42	71	8	85	24	90
16	69	50	17	66	41	29	67	19	12	62	10	22	45	39	45	11	69	93	69	90	65	62	59	95	81	14	90	77	64	42	28	21	54	63	96	54	0	71	98	29	23	41	3	4	3	63	99	68	14
89	29	18	50	10	24	23	29	26	12	91	78	65	97	48	80	40	2	55	71	11	91	55	78	83	70	97	64	55	5	7	60	67	56	26	97	86	71	0	72	95	83	47	34	95	53	26	66	9	100
92	15	83	9	54	39	33	41	23	1	74	33	41	98	19	76	43	69	19	3	63	97	15	84	18	40	66	33	83	10	32	23	29	60	26	18	15	98	72	0	72	38	66	37	50	64	64	25	55	1
54	9	12	30	50	57	66	6	95	62	30	27	69	49	79	65	37	93	87	72	27	64	52	6	6	30	12	76	19	50	47	38	95	54	98	9	21	29	95	72	0	25	25	58	17	71	36	100	63	97
99	67	23	89	97	97	92	89	25	21	29	70	34	57	60	42	98	36	15	59	97	43	44	99	5	77	65	30	29	35	23	42	89	46	41	7	84	23	83	38	25	0	54	6	5	36	98	91	58	50
41	10	100	24	39	77	19	12	60	66	8	100	87	13	58	87	30	74	20	25	31	95	100	85	35	85	86	68	5	96	21	96	42	21	34	97	34	41	47	66	25	54	0	65	32	79	35	44	20	52
60	53	8	68	87	27	7	21	48	57	85	83	49	50	61	7	2	8	29	11	35	80	47	49	46	85	83	67	82	37	85	66	13	98	28	8	71	3	34	37	58	6	65	0	43	55	7	26	11	78
4	16	65	27	14	71	9	57	84	5	94	91	100	34	70	97	71	19	10	56	83	38	68	72	77	17	53	64	65	72	22	8	31	16	44	24	42	4	95	50	17	5	32	43	0	61	50	87	3	82
51	95	49	44	93	68	96	90	54	22	30	71	33	14	11	14	14	17	23	44	91	82	33	78	44	32	30	100	78	90	51	8	96	11	83	98	71	3	53	64	71	36	79	55	61	0	4	79	50	64
77	67	48	49	98	62	75	6	79	23	27	96	96	57	34	37	81	82	4	50	49	88	63	60	49	61	7	10	40	1	74	5	15	62	83	2	8	63	26	64	36	98	35	7	50	4	0	21	84	80
31	48	43	17	1	33	99	25	26	16	21	49	46	74	14	86	89	40	6	96	34	73	10	92	29	53	66	89	93	88	83	16	100	42	8	11	85	99	66	25	100	91	44	26	87	79	21	0	84	48
88	46	20	48	17	24	31	57	5	6	99	52	65	1	70	18	54	32	13	52	66	100	42	94	60	77	95	91	47	18	75	27	45	82	43	25	24	68	9	55	63	58	20	11	3	50	84	84	0	23
62	93	21	78	90	71	51	81	53	40	48	5	18	34	99	54	47	28	98	88	55	46	54	82	32	24	57	75	51	99	18	86	80	8	93	83	90	14	100	1	97	50	52	78	82	64	80	48	23	0
