80
98	81	73	74	21	91	86	26	77	24	26	83	77	7	12	22	64	20	0	61	5	16	90	40	55	78	99	35	43	1	67	32	38	99	85	26	84	88	88	29	76	63	55	96	86	68	37	70	12	63	100	96	57	24	87	92	41	4	40	55	91	73	26	26	51	16	76	28	24	29	23	58	49	54	60	85	50	2	27	65
43	62	1	72	26	44	53	82	60	90	25	63	72	87	94	23	10	45	61	0	77	88	75	71	83	20	81	81	31	89	73	75	73	63	58	50	27	15	38	12	67	5	52	61	23	13	81	69	72	36	28	75	21	52	11	15	39	90	85	95	14	31	28	14	91	68	56	83	61	64	78	10	23	87	100	44	21	25	9	5
20	10	72	43	18	37	5	93	4	79	70	68	50	42	95	21	27	79	5	77	0	50	100	28	75	75	86	76	96	97	87	4	57	63	42	8	53	4	73	68	29	43	15	12	23	43	35	31	26	85	2	6	22	73	49	52	94	1	89	53	35	96	69	36	76	54	70	56	67	65	12	87	6	2	62	94	69	2	36	45
4	96	80	67	55	89	97	71	13	40	80	63	14	57	15	12	25	45	16	88	50	0	55	91	91	71	66	58	1	42	99	20	53	71	66	3	67	50	66	95	11	7	42	59	45	77	40	58	45	8	1	84	86	60	30	81	1	62	28	75	89	42	78	6	63	89	80	10	55	42	92	27	4	33	83	91	28	82	86	6
18	24	44	65	8	19	81	80	14	36	65	93	63	34	12	54	88	82	90	75	100	55	0	54	57	80	62	65	10	96	56	74	12	85	86	63	68	49	36	7	77	99	56	64	41	80	67	77	61	12	1	2	24	27	6	1	36	68	56	99	15	85	25	90	8	71	17	44	4	64	93	20	8	45	50	14	10	75	13	56
48	55	36	44	63	95	24	22	82	21	62	92	62	7	84	29	12	98	40	71	28	91	54	0	13	43	77	75	37	70	12	71	82	34	96	49	24	99	25	100	93	27	96	83	10	25	68	56	8	22	7	61	78	45	41	93	36	36	5	14	59	85	61	34	13	11	64	7	90	54	97	49	43	68	1	80	36	65	75	55
5	80	41	6	35	21	12	38	57	86	33	45	47	33	62	76	18	96	55	83	75	91	57	13	0	18	46	89	13	58	53	7	90	7	74	64	95	19	11	97	18	87	1	46	6	95	41	43	39	46	52	52	15	62	53	99	90	52	23	23	39	93	82	45	56	12	43	24	77	92	9	34	44	19	48	18	25	20	62	11
21	95	22	71	28	19	28	91	31	21	33	65	69	53	98	86	75	75	78	20	75	71	80	43	18	0	75	60	94	99	45	16	5	78	24	12	4	39	92	41	72	35	94	81	61	80	58	85	98	18	44	32	16	69	5	63	49	16	34	58	7	75	89	52	27	5	16	41	54	20	14	76	11	52	82	35	1	100	19	53
77	67	59	1	14	25	84	92	77	39	17	19	7	6	3	47	94	67	99	81	86	66	62	77	46	75	0	97	47	68	13	53	66	1	10	54	43	62	49	72	59	2	44	96	96	75	6	75	47	90	56	54	100	85	23	30	85	93	31	12	35	67	78	78	15	65	43	6	84	37	96	80	4	49	72	45	14	81	2	80
74	47	43	100	32	10	68	58	2	96	72	34	41	12	90	7	40	50	35	81	76	58	65	75	89	60	97	0	76	47	71	12	31	71	18	55	43	26	96	63	42	75	19	83	27	64	1	91	4	27	72	76	93	57	59	28	12	97	74	100	3	80	80	52	65	16	90	15	49	31	90	9	86	1	5	74	68	69	54	77
81	44	16	76	39	65	6	4	71	59	12	27	49	66	83	62	52	91	43	31	96	1	10	37	13	94	47	76	0	79	84	61	82	3	34	93	97	34	25	40	69	41	52	13	19	98	90	90	21	77	75	6	61	51	56	82	91	93	63	40	86	80	73	21	72	62	1	72	88	50	93	65	15	56	54	86	19	21	81	58
1	72	44	31	91	40	7	37	30	78	89	67	90	32	67	61	80	49	1	89	97	42	96	70	58	99	68	47	79	0	22	94	51	69	44	27	18	56	25	47	26	79	54	56	64	56	29	37	58	63	11	87	65	23	45	19	88	26	85	74	63	25	8	60	65	80	73	14	15	35	62	23	42	4	88	54	69	82	27	13
64	54	44	74	92	58	21	70	92	71	47	66	12	27	37	10	81	59	67	73	87	99	56	12	53	45	13	71	84	22	0	55	65	93	5	3	13	63	69	100	8	78	15	35	59	16	26	3	43	31	80	77	100	81	51	35	68	12	32	47	89	3	3	78	92	26	7	87	16	62	55	12	79	29	7	20	55	22	28	53
20	2	35	28	50	29	58	62	4	92	19	65	23	5	66	11	38	46	32	75	4	20	74	71	7	16	53	12	61	94	55	0	60	91	9	10	65	62	98	79	59	38	78	32	36	51	77	20	54	1	17	82	3	66	96	39	97	3	93	66	26	43	74	27	2	90	82	70	36	4	44	6	40	22	97	96	54	42	76	87
78	2	22	9	65	72	28	60	71	11	85	35	11	96	78	92	58	85	38	73	57	53	12	82	90	5	66	31	82	51	65	60	0	20	99	42	11	1	5	66	100	40	100	27	77	72	45	33	70	2	40	27	34	90	38	49	8	2	30	80	68	49	20	39	86	87	10	85	88	4	73	61	77	21	36	1	6	98	44	43
93	42	36	63	3	98	21	75	90	26	64	18	23	28	51	37	30	64	99	63	63	71	85	34	7	78	1	71	3	69	93	91	20	0	87	12	61	57	90	69	64	5	70	97	66	36	46	33	27	5	19	39	83	16	68	78	94	53	83	14	45	85	50	68	80	37	36	81	53	39	58	1	50	17	82	56	64	68	76	56
36	86	92	71	45	1	74	93	68	31	76	7	82	36	72	39	86	66	85	58	42	66	86	96	74	24	10	18	34	44	5	9	99	87	0	3	31	100	94	100	67	6	17	18	89	96	84	8	11	34	48	63	12	56	68	69	6	61	40	69	44	45	9	17	64	58	38	40	41	98	39	34	29	20	48	72	54	58	34	45
63	100	61	59	93	47	77	12	44	54	50	78	48	37	82	66	41	21	26	50	8	3	63	49	64	12	54	55	93	27	3	10	42	12	3	0	60	75	82	8	55	90	35	77	87	18	20	99	63	93	2	65	75	77	23	10	23	71	27	72	20	38	18	100	40	4	28	17	52	31	3	85	57	40	39	92	49	72	16	10
30	19	67	9	47	70	67	56	100	91	86	20	96	49	57	76	43	56	84	27	53	67	68	24	95	4	43	43	97	18	13	65	11	61	31	60	0	17	52	44	47	74	5	57	49	48	64	12	99	98	4	60	31	19	28	89	33	69	58	68	81	43	35	43	40	78	20	89	13	55	41	57	70	96	15	64	40	94	47	97
47	15	50	27	60	83	7	92	9	27	41	91	18	58	17	87	56	70	88	15	4	50	49	99	19	39	62	26	34	56	63	62	1	57	100	75	17	0	18	22	34	36	12	61	5	50	18	72	45	73	64	95	28	30	58	10	91	3	50	56	11	43	91	9	54	85	33	53	20	29	25	27	13	36	73	58	94	5	79	41
97	92	23	2	24	15	89	30	24	76	82	39	45	54	47	95	57	20	88	38	73	66	36	25	11	92	49	96	25	25	69	98	5	90	94	82	52	18	0	24	84	61	20	43	62	14	19	1	25	43	24	86	94	78	63	39	5	48	92	19	42	77	84	87	40	45	58	27	37	58	81	93	84	65	81	85	41	77	29	62
37	31	19	45	38	91	13	54	28	95	41	35	43	31	36	62	28	52	29	12	68	95	7	100	97	41	72	63	40	47	100	79	66	69	100	8	44	22	24	0	35	4	51	61	74	50	36	63	6	5	32	82	78	59	98	37	59	1	68	40	52	28	97	29	2	1	50	6	10	8	72	88	30	20	41	21	98	58	10	3
83	1	3	1	6	65	98	9	88	11	91	85	43	5	75	4	31	91	76	67	29	11	77	93	18	72	59	42	69	26	8	59	100	64	67	55	47	34	84	35	0	92	74	20	38	77	32	72	52	56	90	25	36	13	64	66	68	13	89	83	16	79	92	81	20	68	87	7	29	53	39	98	13	63	56	79	82	21	99	97
6	86	74	40	89	68	53	51	37	37	62	46	76	81	16	67	12	72	63	5	43	7	99	27	87	35	2	75	41	79	78	38	40	5	6	90	74	36	61	4	92	0	73	32	92	80	28	86	93	53	82	45	44	66	30	77	31	56	39	42	37	31	65	53	41	78	40	36	54	84	56	55	32	58	63	16	88	84	26	17
8	45	4	52	26	85	1	19	56	100	23	14	6	63	64	24	46	60	55	52	15	42	56	96	1	94	44	19	52	54	15	78	100	70	17	35	5	12	20	51	74	73	0	7	5	55	5	97	48	22	7	13	8	18	96	36	83	42	66	53	33	88	100	72	90	57	28	14	85	52	37	82	6	76	55	56	26	35	22	68
30	82	67	23	22	89	40	87	76	78	21	42	91	51	41	20	39	45	96	61	12	59	64	83	46	81	96	83	13	56	35	32	27	97	18	77	57	61	43	61	20	32	7	0	45	26	70	37	96	85	62	27	82	73	15	61	22	56	98	38	9	83	63	37	21	88	52	91	28	37	41	35	82	79	71	14	80	8	41	7
46	96	83	96	36	41	31	80	40	44	37	62	75	91	58	54	96	47	86	23	23	45	41	10	6	61	96	27	19	64	59	36	77	66	89	87	49	5	62	74	38	92	5	45	0	43	17	93	58	83	97	13	66	100	11	33	90	95	54	88	2	51	39	12	46	28	57	74	41	79	1	9	93	70	59	8	14	31	89	23
90	86	94	86	46	54	51	95	75	77	70	23	22	88	19	98	60	92	68	13	43	77	80	25	95	80	75	64	98	56	16	51	72	36	96	18	48	50	14	50	77	80	55	26	43	0	84	27	2	74	76	27	92	96	51	72	21	74	12	47	13	61	32	8	64	19	71	89	45	27	23	51	51	67	44	60	74	82	54	96
93	92	35	52	41	69	88	23	16	53	71	71	66	24	59	67	8	72	37	81	35	40	67	68	41	58	6	1	90	29	26	77	45	46	84	20	64	18	19	36	32	28	5	70	17	84	0	63	36	62	61	51	12	83	26	85	42	60	78	11	97	1	100	85	9	60	72	69	18	17	31	31	87	93	91	81	43	49	34	43
11	62	83	68	22	85	33	13	65	34	77	51	57	18	33	22	49	60	70	69	31	58	77	56	43	85	75	91	90	37	3	20	33	33	8	99	12	72	1	63	72	86	97	37	93	27	63	0	36	60	74	32	37	16	86	31	14	90	59	27	50	89	2	59	73	5	33	93	79	2	64	3	5	49	5	61	69	5	54	43
28	29	53	86	46	61	87	21	8	62	88	62	49	40	70	86	14	21	12	72	26	45	61	8	39	98	47	4	21	58	43	54	70	27	11	63	99	45	25	6	52	93	48	96	58	2	36	36	0	80	100	42	49	91	45	85	48	52	10	1	37	38	61	79	76	15	97	72	43	40	61	8	59	24	52	60	40	34	89	98
42	99	55	4	58	2	43	40	5	41	7	94	38	2	100	45	71	15	63	36	85	8	12	22	46	18	90	27	77	63	31	1	2	5	34	93	98	73	43	5	56	53	22	85	83	74	62	60	80	0	8	44	88	85	69	42	39	24	2	89	70	46	45	92	39	63	7	21	81	9	83	97	58	12	95	53	5	45	81	81
23	99	39	59	22	11	57	53	34	12	67	63	71	95	59	100	51	67	100	28	2	1	1	7	52	44	56	72	75	11	80	17	40	19	48	2	4	64	24	32	90	82	7	62	97	76	61	74	100	8	0	65	23	21	59	80	44	31	12	36	96	29	44	94	45	50	64	21	71	7	60	65	76	6	39	70	78	92	92	21
42	19	45	21	78	55	92	47	87	28	26	6	3	23	77	64	39	28	96	75	6	84	2	61	52	32	54	76	6	87	77	82	27	39	63	65	60	95	86	82	25	45	13	27	13	27	51	32	42	44	65	0	11	81	72	44	3	39	82	100	37	67	24	39	5	4	17	57	62	67	86	23	4	62	44	40	3	70	3	93
28	93	65	89	87	10	87	23	43	100	12	24	56	20	100	39	56	5	57	21	22	86	24	78	15	16	100	93	61	65	100	3	34	83	12	75	31	28	94	78	36	44	8	82	66	92	12	37	49	88	23	11	0	40	24	77	52	68	83	97	57	99	45	57	14	68	66	53	56	10	60	15	15	78	40	89	74	51	99	26
21	37	95	77	72	65	59	14	59	79	39	3	67	86	26	85	43	22	24	52	73	60	27	45	62	69	85	57	51	23	81	66	90	16	56	77	19	30	78	59	13	66	18	73	100	96	83	16	91	85	21	81	40	0	91	73	52	25	33	41	45	58	33	81	56	3	17	25	91	15	3	100	56	93	14	11	68	27	99	38
39	86	16	27	87	100	18	56	46	81	6	64	92	76	22	100	88	2	87	11	49	30	6	41	53	5	23	59	56	45	51	96	38	68	68	23	28	58	63	98	64	30	96	15	11	51	26	86	45	69	59	72	24	91	0	41	56	95	4	70	59	72	56	2	98	53	43	83	96	60	55	52	95	15	21	55	52	88	92	100
97	42	69	26	31	45	81	24	37	4	35	58	58	37	27	59	85	66	92	15	52	81	1	93	99	63	30	28	82	19	35	39	49	78	69	10	89	10	39	37	66	77	36	61	33	72	85	31	85	42	80	44	77	73	41	0	30	26	29	96	45	87	86	74	14	75	82	12	32	64	94	29	84	80	47	84	6	99	24	35
77	12	68	2	86	31	69	44	93	46	94	58	82	34	52	73	17	79	41	39	94	1	36	36	90	49	85	12	91	88	68	97	8	94	6	23	33	91	5	59	68	31	83	22	90	21	42	14	48	39	44	3	52	52	56	30	0	100	88	51	35	34	73	38	79	62	70	24	88	28	44	8	28	23	74	85	44	32	40	83
36	98	48	68	63	31	55	11	39	22	72	84	67	57	71	3	46	93	4	90	1	62	68	36	52	16	93	97	93	26	12	3	2	53	61	71	69	3	48	1	13	56	42	56	95	74	60	90	52	24	31	39	68	25	95	26	100	0	60	48	87	25	94	74	30	36	29	44	3	63	12	84	10	66	83	53	16	23	91	32
83	53	89	87	14	73	84	27	64	84	42	91	9	68	83	23	57	95	40	85	89	28	56	5	23	34	31	74	63	85	32	93	30	83	40	27	58	50	92	68	89	39	66	98	54	12	78	59	10	2	12	82	83	33	4	29	88	60	0	47	56	34	86	60	98	61	28	54	54	54	85	47	10	62	48	37	94	58	24	73
92	69	46	4	38	11	75	35	38	49	60	92	2	97	51	87	75	19	55	95	53	75	99	14	23	58	12	100	40	74	47	66	80	14	69	72	68	56	19	40	83	42	53	38	88	47	11	27	1	89	36	100	97	41	70	96	51	48	47	0	62	83	3	57	54	39	35	38	44	94	27	96	22	77	59	85	39	62	34	94
71	52	28	1	58	78	75	4	1	42	97	16	20	89	63	74	45	97	91	14	35	89	15	59	39	7	35	3	86	63	89	26	68	45	44	20	81	11	42	52	16	37	33	9	2	13	97	50	37	70	96	37	57	45	59	45	35	87	56	62	0	84	55	7	30	61	90	30	32	85	33	25	57	99	87	74	67	72	52	42
32	7	32	83	54	29	50	75	88	52	94	11	18	33	30	18	53	41	73	31	96	42	85	85	93	75	67	80	80	25	3	43	49	85	45	38	43	43	77	28	79	31	88	83	51	61	1	89	38	46	29	67	99	58	72	87	34	25	34	83	84	0	32	76	66	34	13	38	2	4	15	96	78	82	9	89	35	100	55	50
20	30	79	82	97	26	74	16	66	69	5	1	3	87	46	51	31	29	26	28	69	78	25	61	82	89	78	80	73	8	3	74	20	50	9	18	35	91	84	97	92	65	100	63	39	32	100	2	61	45	44	24	45	33	56	86	73	94	86	3	55	32	0	41	90	87	68	14	71	67	30	99	42	83	89	90	34	86	46	59
75	19	39	9	79	97	23	86	74	72	90	22	25	47	92	97	2	87	26	14	36	6	90	34	45	52	78	52	21	60	78	27	39	68	17	100	43	9	87	29	81	53	72	37	12	8	85	59	79	92	94	39	57	81	2	74	38	74	60	57	7	76	41	0	57	7	16	69	25	64	56	38	63	28	57	24	28	88	69	1
86	57	7	11	65	92	40	73	14	10	42	38	30	84	98	58	58	56	51	91	76	63	8	13	56	27	15	65	72	65	92	2	86	80	64	40	40	54	40	2	20	41	90	21	46	64	9	73	76	39	45	5	14	56	98	14	79	30	98	54	30	66	90	57	0	14	67	22	6	10	35	77	65	100	43	62	37	1	79	94
75	45	59	33	76	60	43	38	79	80	3	41	6	40	91	65	65	22	16	68	54	89	71	11	12	5	65	16	62	80	26	90	87	37	58	4	78	85	45	1	68	78	57	88	28	19	60	5	15	63	50	4	68	3	53	75	62	36	61	39	61	34	87	7	14	0	61	77	79	31	49	88	10	67	17	6	7	14	33	95
77	79	38	48	42	97	48	25	49	26	38	16	40	15	32	45	68	11	76	56	70	80	17	64	43	16	43	90	1	73	7	82	10	36	38	28	20	33	58	50	87	40	28	52	57	71	72	33	97	7	64	17	66	17	43	82	70	29	28	35	90	13	68	16	67	61	0	78	29	9	94	9	21	85	62	62	61	45	29	91
95	52	9	86	79	4	93	76	41	15	46	18	40	21	3	28	71	46	28	83	56	10	44	7	24	41	6	15	72	14	87	70	85	81	40	17	89	53	27	6	7	36	14	91	74	89	69	93	72	21	21	57	53	25	83	12	24	44	54	38	30	38	14	69	22	77	78	0	37	43	65	15	26	66	62	89	7	60	77	52
87	29	47	91	63	83	57	52	51	25	45	40	49	81	44	34	96	12	24	61	67	55	4	90	77	54	84	49	88	15	16	36	88	53	41	52	13	20	37	10	29	54	85	28	41	45	18	79	43	81	71	62	56	91	96	32	88	3	54	44	32	2	71	25	6	79	29	37	0	60	18	59	51	28	72	64	51	32	1	35
49	67	82	13	23	8	48	29	72	67	66	29	2	65	3	41	70	23	29	64	65	42	64	54	92	20	37	31	50	35	62	4	4	39	98	31	55	29	58	8	53	84	52	37	79	27	17	2	40	9	7	67	10	15	60	64	28	63	54	94	85	4	67	64	10	31	9	43	60	0	40	18	20	46	24	31	97	41	99	13
60	57	6	55	90	62	3	17	64	37	76	62	40	3	50	91	72	68	23	78	12	92	93	97	9	14	96	90	93	62	55	44	73	58	39	3	41	25	81	72	39	56	37	41	1	23	31	64	61	83	60	86	60	3	55	94	44	12	85	27	33	15	30	56	35	49	94	65	18	40	0	97	14	74	68	32	45	47	45	44
65	8	53	82	27	11	2	65	40	100	70	84	38	21	90	40	7	41	58	10	87	27	20	49	34	76	80	9	65	23	12	6	61	1	34	85	57	27	93	88	98	55	82	35	9	51	31	3	8	97	65	23	15	100	52	29	8	84	47	96	25	96	99	38	77	88	9	15	59	18	97	0	33	6	5	70	33	26	34	2
47	12	13	86	21	25	21	65	25	30	84	91	28	61	34	33	26	7	49	23	6	4	8	43	44	11	4	86	15	42	79	40	77	50	29	57	70	13	84	30	13	32	6	82	93	51	87	5	59	58	76	4	15	56	95	84	28	10	10	22	57	78	42	63	65	10	21	26	51	20	14	33	0	52	1	74	33	4	54	86
92	37	86	54	79	10	40	8	10	84	21	100	91	92	77	1	76	77	54	87	2	33	45	68	19	52	49	1	56	4	29	22	21	17	20	40	96	36	65	20	63	58	76	79	70	67	93	49	24	12	6	62	78	93	15	80	23	66	62	77	99	82	83	28	100	67	85	66	28	46	74	6	52	0	83	32	16	49	69	79
25	3	72	35	74	88	7	19	71	99	34	28	57	88	93	43	29	26	60	100	62	83	50	1	48	82	72	5	54	88	7	97	36	82	48	39	15	73	81	41	56	63	55	71	59	44	91	5	52	95	39	44	40	14	21	47	74	83	48	59	87	9	89	57	43	17	62	62	72	24	68	5	1	83	0	50	10	9	96	7
76	84	82	86	11	97	89	10	33	34	35	93	21	32	1	2	40	90	85	44	94	91	14	80	18	35	45	74	86	54	20	96	1	56	72	92	64	58	85	21	79	16	56	14	8	60	81	61	60	53	70	40	89	11	55	84	85	53	37	85	74	89	90	24	62	6	62	89	64	31	32	70	74	32	50	0	45	99	28	86
23	25	40	4	93	17	11	55	16	16	100	91	67	62	48	4	73	55	50	21	69	28	10	36	25	1	14	68	19	69	55	54	6	64	54	49	40	94	41	98	82	88	26	80	14	74	43	69	40	5	78	3	74	68	52	6	44	16	94	39	67	35	34	28	37	7	61	7	51	97	45	33	33	16	10	45	0	10	24	100
36	40	85	52	59	81	43	37	41	44	5	13	8	51	46	46	80	100	2	25	2	82	75	65	20	100	81	69	21	82	22	42	98	68	58	72	94	5	77	58	21	84	35	8	31	82	49	5	34	45	92	70	51	27	88	99	32	23	58	62	72	100	86	88	1	14	45	60	32	41	47	26	4	49	9	99	10	0	8	34
19	38	49	15	22	69	57	34	23	53	79	37	17	33	36	50	3	2	27	9	36	86	13	75	62	19	2	54	81	27	28	76	44	76	34	16	47	79	29	10	99	26	22	41	89	54	34	54	89	81	92	3	99	99	92	24	40	91	24	34	52	55	46	69	79	33	29	77	1	99	45	34	54	69	96	28	24	8	0	35
35	24	66	92	86	17	79	62	11	54	54	41	100	97	54	100	70	16	65	5	45	6	56	55	11	53	80	77	58	13	53	87	43	56	45	10	97	41	62	3	97	17	68	7	23	96	43	43	98	81	21	93	26	38	100	35	83	32	73	94	42	50	59	1	94	95	91	52	35	13	44	2	86	79	7	86	100	34	35	0
