90
100	33	17	93	39	100	83	10	87	58	0	12	84	50	55	2	46	14	36	17	1	16	70	71	35	67	8	83	1	66	98	74	32	39	58	99	80	26	2	88	91	31	33	43	39	39	90	83	24	97	27	5	100	50	42	75	45	71	14	97	10	79	19	89	4	44	67	15	59	89	15	18	87	81	44	6	80	80	3	16	76	74	86	60	41	15	42	71	76	79
68	44	26	91	43	36	81	20	32	81	12	0	81	75	84	49	87	54	32	47	1	20	96	64	66	41	31	28	51	70	7	40	15	81	73	51	71	83	36	95	19	55	86	29	55	18	84	34	58	78	90	83	60	77	19	25	46	76	6	88	36	59	62	39	98	3	56	25	59	63	86	57	37	100	58	76	25	57	52	49	48	64	70	50	81	16	78	99	40	79
96	75	76	87	56	33	98	15	24	54	84	81	0	23	91	66	46	71	27	65	21	94	34	73	35	15	67	50	31	96	29	4	4	86	20	97	99	22	99	59	100	88	7	92	28	85	19	8	21	67	28	57	41	26	8	8	3	13	18	41	24	59	27	76	92	74	27	74	15	31	49	59	38	75	15	7	36	4	60	12	34	36	19	62	17	54	74	34	21	33
91	74	21	38	71	47	68	83	75	3	50	75	23	0	50	58	11	79	12	59	50	22	65	55	51	42	47	94	30	14	1	78	6	14	66	61	93	76	39	5	54	80	85	53	70	61	31	29	15	84	22	96	10	31	75	83	77	39	78	94	16	50	37	18	86	94	60	7	10	25	11	51	100	35	82	64	68	32	25	99	16	9	36	18	6	63	13	63	42	5
91	40	37	59	29	26	8	28	54	84	55	84	91	50	0	47	7	57	51	45	58	16	32	32	5	16	51	38	11	93	49	90	36	13	56	9	1	86	12	67	4	11	56	71	15	53	56	28	44	100	14	9	69	71	13	66	52	12	3	50	53	98	6	39	100	14	35	35	17	50	36	46	24	87	76	18	91	90	78	18	20	33	55	23	51	82	6	83	18	97
77	27	80	41	68	47	63	32	5	12	2	49	66	58	47	0	58	44	15	92	73	41	63	38	14	90	36	18	43	38	78	49	54	33	7	24	96	50	62	28	45	48	59	59	30	21	17	54	94	48	42	20	11	79	54	42	40	18	71	63	23	65	56	8	57	50	69	59	16	15	39	97	65	17	78	71	25	19	11	55	84	67	31	89	57	1	77	15	52	73
2	92	50	15	51	79	46	11	22	31	46	87	46	11	7	58	0	11	10	7	57	93	24	27	84	49	58	94	99	32	56	82	32	65	31	37	10	13	9	93	3	28	20	53	54	8	49	25	90	9	93	63	55	52	6	63	42	87	35	17	90	64	54	55	45	57	65	15	5	52	82	23	19	82	92	81	39	26	32	47	72	34	89	32	73	20	64	87	63	28
42	44	69	14	95	57	11	10	82	71	14	54	71	79	57	44	11	0	26	24	37	45	36	84	71	94	81	81	55	70	13	42	90	15	21	54	63	99	56	95	66	55	49	54	2	100	14	97	82	74	62	65	23	73	94	63	60	5	35	25	11	17	50	60	21	33	38	63	90	81	73	27	55	92	25	95	66	15	61	60	12	17	3	24	89	8	82	73	79	71
29	61	70	32	84	80	84	46	72	88	36	32	27	12	51	15	10	26	0	88	24	29	75	51	44	4	1	7	34	19	14	25	91	12	20	5	60	10	92	90	88	64	21	53	48	40	99	39	51	57	65	36	66	13	31	79	42	65	74	65	94	8	2	89	78	64	38	63	46	99	83	29	52	37	14	69	43	98	61	52	24	3	73	25	54	23	24	75	40	77
27	32	87	24	69	71	77	50	15	74	17	47	65	59	45	92	7	24	88	0	16	67	47	29	43	13	28	76	88	11	55	26	45	57	19	78	45	59	39	43	99	5	59	98	19	39	37	93	73	14	89	44	49	22	3	84	19	36	25	55	89	20	34	90	71	26	1	17	68	44	50	62	32	83	68	45	95	48	97	40	6	100	62	78	24	94	42	80	77	53
76	48	17	1	46	25	70	61	57	60	1	1	21	50	58	73	57	37	24	16	0	51	6	54	83	7	32	9	18	46	94	32	49	92	80	11	15	38	7	13	35	6	65	24	16	5	63	70	65	91	18	4	43	84	93	81	68	85	24	84	25	58	47	97	35	8	90	29	56	36	44	54	28	93	80	29	62	90	49	63	35	20	2	19	98	73	44	67	2	37
78	2	95	33	40	44	67	6	97	49	16	20	94	22	16	41	93	45	29	67	51	0	98	9	58	87	57	1	29	55	14	50	84	57	11	14	31	36	41	5	9	44	9	43	95	18	59	46	81	40	86	60	13	83	79	1	13	14	95	91	48	88	47	19	97	76	98	85	32	58	41	8	55	27	86	74	47	56	4	43	52	80	83	81	44	95	38	6	86	72
82	76	17	8	93	67	97	64	69	57	70	96	34	65	32	63	24	36	75	47	6	98	0	50	63	90	20	39	96	9	64	55	22	37	4	31	22	32	64	75	65	15	66	93	99	97	57	14	44	67	57	31	24	87	21	9	26	58	7	6	69	27	69	46	50	87	8	44	99	91	75	84	38	86	86	5	83	50	75	8	51	76	89	9	11	93	43	90	45	58
84	10	89	62	69	89	72	40	17	88	71	64	73	55	32	38	27	84	51	29	54	9	50	0	42	92	94	24	57	34	34	7	91	26	67	40	2	47	57	83	13	34	26	13	55	68	22	68	73	63	100	40	51	46	58	100	98	25	4	90	11	41	19	57	45	60	4	10	53	58	54	25	50	32	68	16	73	23	28	37	77	75	40	25	20	59	81	21	31	25
77	66	67	10	66	39	42	81	83	85	35	66	35	51	5	14	84	71	44	43	83	58	63	42	0	78	98	83	81	3	30	97	38	23	1	68	47	91	55	23	15	40	38	47	75	96	54	45	73	34	88	5	60	44	45	72	87	69	2	60	40	9	64	16	68	5	34	94	7	69	79	51	71	72	99	8	64	47	96	76	80	92	60	22	50	64	5	53	15	99
95	100	54	79	39	27	75	87	88	50	67	41	15	42	16	90	49	94	4	13	7	87	90	92	78	0	90	23	65	22	55	88	14	87	70	23	37	63	13	24	60	58	90	54	59	9	68	42	43	82	36	66	85	41	31	22	16	23	66	91	86	89	29	79	44	35	23	82	67	21	9	40	42	97	87	9	24	37	56	39	23	85	28	82	11	39	33	91	99	34
63	24	2	53	31	7	89	84	41	30	8	31	67	47	51	36	58	81	1	28	32	57	20	94	98	90	0	27	75	20	26	93	70	79	50	35	68	89	84	87	79	20	12	47	8	2	66	94	57	20	38	84	40	89	29	13	98	92	53	71	57	70	70	43	52	61	56	41	22	97	16	73	69	99	25	67	26	1	72	7	40	27	70	33	48	89	83	5	51	77
81	72	53	12	48	2	4	16	6	78	83	28	50	94	38	18	94	81	7	76	9	1	39	24	83	23	27	0	74	25	1	77	15	72	47	28	88	62	36	91	5	5	39	80	77	23	55	89	4	59	67	2	100	90	38	37	35	64	4	66	2	39	95	74	93	5	62	18	46	11	57	7	25	8	78	22	2	2	39	19	45	10	45	33	90	77	47	25	91	32
6	57	43	2	76	95	41	74	72	63	1	51	31	30	11	43	99	55	34	88	18	29	96	57	81	65	75	74	0	70	86	70	23	80	27	19	45	77	51	15	89	38	56	58	21	7	92	16	22	81	18	71	63	35	80	57	64	25	96	40	13	12	51	73	71	60	9	1	26	26	41	17	72	12	63	38	80	84	70	90	21	38	93	31	26	38	66	16	98	65
27	79	68	96	49	35	15	88	96	90	66	70	96	14	93	38	32	70	19	11	46	55	9	34	3	22	20	25	70	0	16	58	22	97	99	42	55	81	55	64	44	14	41	36	2	36	4	31	24	43	31	91	18	22	3	13	5	21	77	78	84	43	46	13	27	97	39	51	41	91	92	48	16	66	19	40	89	50	8	48	99	43	72	47	14	33	61	77	88	23
91	6	18	20	16	34	20	6	32	51	98	7	29	1	49	78	56	13	14	55	94	14	64	34	30	55	26	1	86	16	0	98	10	7	87	55	93	43	30	64	69	86	77	30	56	91	99	26	27	76	77	25	48	50	1	56	69	51	1	39	80	9	68	18	9	76	66	46	7	34	1	35	40	98	65	10	96	7	16	27	77	97	6	44	85	19	95	33	98	83
49	71	73	87	86	91	30	97	29	29	74	40	4	78	90	49	82	42	25	26	32	50	55	7	97	88	93	77	70	58	98	0	23	88	83	97	58	100	85	49	11	87	40	34	81	73	86	11	19	54	91	65	91	94	83	36	72	68	96	52	86	9	8	57	82	83	43	28	20	72	58	94	28	12	87	79	5	77	43	19	91	2	56	15	29	9	37	89	24	91
65	4	5	53	72	70	98	73	51	11	32	15	4	6	36	54	32	90	91	45	49	84	22	91	38	14	70	15	23	22	10	23	0	33	42	71	27	84	50	75	51	43	32	60	26	43	91	8	31	32	57	35	99	44	43	67	23	57	83	100	92	82	36	23	5	10	8	87	87	92	76	4	56	5	17	63	53	89	90	6	45	94	57	69	76	99	95	76	7	24
17	64	95	27	55	84	61	14	11	47	39	81	86	14	13	33	65	15	12	57	92	57	37	26	23	87	79	72	80	97	7	88	33	0	64	66	2	49	19	85	74	82	34	36	55	60	98	80	71	46	3	5	90	43	70	1	15	19	43	16	16	85	91	31	99	24	1	75	15	64	58	92	42	49	56	84	84	73	44	46	76	21	76	67	29	74	87	49	100	68
66	84	35	97	13	42	42	57	94	33	58	73	20	66	56	7	31	21	20	19	80	11	4	67	1	70	50	47	27	99	87	83	42	64	0	67	26	9	18	38	67	41	35	95	3	82	60	24	80	53	81	48	69	63	2	2	4	54	71	61	66	20	90	15	46	36	84	19	46	11	72	36	44	36	62	15	96	65	100	80	30	42	70	39	91	56	58	75	63	16
75	61	18	95	22	25	22	17	3	95	99	51	97	61	9	24	37	54	5	78	11	14	31	40	68	23	35	28	19	42	55	97	71	66	67	0	4	100	45	21	21	62	95	34	9	89	63	29	4	37	80	42	97	10	65	19	73	36	46	59	25	53	24	10	7	39	76	5	72	68	47	42	74	1	16	28	40	85	100	25	10	68	73	78	94	12	61	91	17	12
10	35	13	16	18	25	27	33	52	61	80	71	99	93	1	96	10	63	60	45	15	31	22	2	47	37	68	88	45	55	93	58	27	2	26	4	0	94	2	17	6	25	41	80	8	52	78	20	35	32	67	97	73	34	26	19	29	8	48	59	54	87	6	39	56	40	28	3	33	79	24	14	34	83	29	24	99	65	99	61	12	21	69	33	79	99	33	31	87	71
49	82	70	60	28	60	81	37	91	18	26	83	22	76	86	50	13	99	10	59	38	36	32	47	91	63	89	62	77	81	43	100	84	49	9	100	94	0	77	51	55	21	88	78	29	93	74	48	60	24	14	85	61	80	53	96	93	55	2	76	88	64	68	4	59	11	65	29	100	39	99	90	14	21	55	27	85	73	46	37	50	56	80	60	45	4	20	14	76	33
11	16	11	60	77	68	53	62	48	92	2	36	99	39	12	62	9	56	92	39	7	41	64	57	55	13	84	36	51	55	30	85	50	19	18	45	2	77	0	5	5	85	20	62	38	29	71	38	97	40	26	13	34	89	13	66	92	38	19	61	2	58	79	11	71	72	12	39	65	89	13	74	44	99	33	46	28	92	93	70	22	82	22	77	54	40	35	5	22	23
2	24	23	56	10	80	24	53	41	36	88	95	59	5	67	28	93	95	90	43	13	5	75	83	23	24	87	91	15	64	64	49	75	85	38	21	17	51	5	0	78	40	7	91	14	87	47	50	43	76	27	72	11	90	23	67	50	76	75	70	43	53	74	67	3	86	69	4	96	76	96	29	1	73	4	89	91	16	94	98	3	97	20	75	59	11	85	14	92	69
42	51	29	66	89	100	58	16	62	71	91	19	100	54	4	45	3	66	88	99	35	9	65	13	15	60	79	5	89	44	69	11	51	74	67	21	6	55	5	78	0	87	47	4	57	61	55	26	31	90	93	49	9	65	33	44	54	86	6	25	100	18	70	32	92	7	68	46	25	83	52	1	38	23	89	55	8	68	87	35	10	2	33	27	24	90	99	22	70	85
55	59	40	9	19	44	80	23	33	8	31	55	88	80	11	48	28	55	64	5	6	44	15	34	40	58	20	5	38	14	86	87	43	82	41	62	25	21	85	40	87	0	71	32	15	91	17	6	54	73	6	45	44	9	80	57	47	17	70	51	35	8	45	33	25	11	13	94	20	47	76	92	51	16	79	2	73	78	51	82	51	97	7	43	85	16	17	99	11	39
2	2	66	39	46	44	48	17	2	67	33	86	7	85	56	59	20	49	21	59	65	9	66	26	38	90	12	39	56	41	77	40	32	34	35	95	41	88	20	7	47	71	0	68	78	47	63	6	80	81	37	20	16	61	41	89	61	90	41	28	100	95	59	100	63	2	43	19	78	42	90	44	60	86	1	20	72	13	6	15	49	10	31	83	92	19	74	14	56	14
14	57	66	30	34	79	58	66	59	97	43	29	92	53	71	59	53	54	53	98	24	43	93	13	47	54	47	80	58	36	30	34	60	36	95	34	80	78	62	91	4	32	68	0	91	36	45	66	41	36	12	53	37	100	78	49	49	60	41	91	65	59	27	35	87	8	40	25	20	36	20	20	16	58	99	24	18	83	77	71	64	21	76	98	25	22	84	93	56	99
34	64	29	96	93	46	23	3	3	17	39	55	28	70	15	30	54	2	48	19	16	95	99	55	75	59	8	77	21	2	56	81	26	55	3	9	8	29	38	14	57	15	78	91	0	27	78	62	22	24	49	54	50	85	7	22	71	53	16	28	4	33	94	90	35	27	14	95	65	48	83	71	38	74	85	65	54	79	96	56	34	41	63	62	23	13	8	35	30	30
1	16	88	73	46	77	77	90	85	17	39	18	85	61	53	21	8	100	40	39	5	18	97	68	96	9	2	23	7	36	91	73	43	60	82	89	52	93	29	87	61	91	47	36	27	0	40	9	56	95	53	59	75	56	54	34	80	75	84	38	68	82	50	57	14	26	46	35	8	46	50	1	78	11	43	58	34	72	71	96	22	94	54	29	49	85	100	85	24	68
35	84	18	43	10	49	40	27	79	53	90	84	19	31	56	17	49	14	99	37	63	59	57	22	54	68	66	55	92	4	99	86	91	98	60	63	78	74	71	47	55	17	63	45	78	40	0	90	96	21	74	53	40	4	27	18	21	80	13	53	55	29	37	76	14	5	21	15	92	11	83	95	9	10	57	54	62	43	9	6	73	67	74	81	86	1	25	100	66	49
98	97	43	44	31	89	40	18	40	83	83	34	8	29	28	54	25	97	39	93	70	46	14	68	45	42	94	89	16	31	26	11	8	80	24	29	20	48	38	50	26	6	6	66	62	9	90	0	96	100	50	91	81	4	82	25	19	14	46	75	64	96	94	5	58	80	59	20	10	43	19	20	3	23	62	74	51	38	94	39	74	31	3	38	46	37	89	91	14	74
28	48	99	2	67	75	36	23	59	47	24	58	21	15	44	94	90	82	51	73	65	81	44	73	73	43	57	4	22	24	27	19	31	71	80	4	35	60	97	43	31	54	80	41	22	56	96	96	0	50	26	75	51	24	27	72	96	95	88	74	60	6	60	83	23	82	92	36	93	14	34	74	45	40	21	31	36	68	39	55	41	91	29	7	56	71	89	53	25	84
25	60	66	16	30	66	71	22	3	77	97	78	67	84	100	48	9	74	57	14	91	40	67	63	34	82	20	59	81	43	76	54	32	46	53	37	32	24	40	76	90	73	81	36	24	95	21	100	50	0	26	11	87	67	27	48	46	82	38	31	54	14	12	31	37	34	3	10	78	38	16	21	74	64	9	50	79	80	74	33	82	21	19	76	6	66	25	3	73	61
4	45	81	20	60	39	77	17	58	48	27	90	28	22	14	42	93	62	65	89	18	86	57	100	88	36	38	67	18	31	77	91	57	3	81	80	67	14	26	27	93	6	37	12	49	53	74	50	26	26	0	19	72	29	86	17	29	63	32	1	29	99	62	22	58	65	91	28	20	40	73	26	44	30	95	13	68	32	55	78	78	99	97	100	12	1	26	71	3	74
43	64	48	91	12	39	10	28	11	95	5	83	57	96	9	20	63	65	36	44	4	60	31	40	5	66	84	2	71	91	25	65	35	5	48	42	97	85	13	72	49	45	20	53	54	59	53	91	75	11	19	0	29	63	18	86	84	37	55	7	31	28	76	8	92	12	61	41	75	80	38	60	20	96	12	37	42	1	46	91	13	88	72	16	41	27	41	72	4	57
34	43	48	34	4	65	39	59	73	77	100	60	41	10	69	11	55	23	66	49	43	13	24	51	60	85	40	100	63	18	48	91	99	90	69	97	73	61	34	11	9	44	16	37	50	75	40	81	51	87	72	29	0	75	28	94	18	96	26	65	41	64	85	61	90	18	10	3	52	83	46	46	20	18	8	39	96	8	59	51	41	71	72	100	8	52	80	95	20	6
67	65	25	11	80	76	40	46	4	46	50	77	26	31	71	79	52	73	13	22	84	83	87	46	44	41	89	90	35	22	50	94	44	43	63	10	34	80	89	90	65	9	61	100	85	56	4	4	24	67	29	63	75	0	2	29	42	71	45	39	36	76	40	70	28	49	58	52	20	76	2	34	91	59	83	64	98	88	29	99	30	79	32	33	56	53	28	92	36	63
61	46	40	20	13	56	7	94	6	53	42	19	8	75	13	54	6	94	31	3	93	79	21	58	45	31	29	38	80	3	1	83	43	70	2	65	26	53	13	23	33	80	41	78	7	54	27	82	27	27	86	18	28	2	0	93	86	88	1	34	56	91	41	89	22	24	20	28	88	46	29	19	63	13	9	80	83	74	63	3	26	26	7	61	61	38	10	82	4	8
1	61	47	58	63	17	70	77	73	86	75	25	8	83	66	42	63	63	79	84	81	1	9	100	72	22	13	37	57	13	56	36	67	1	2	19	19	96	66	67	44	57	89	49	22	34	18	25	72	48	17	86	94	29	93	0	67	87	62	9	50	90	12	73	57	62	67	76	80	67	53	34	25	83	9	4	35	60	13	66	32	58	77	16	97	75	67	23	39	92
38	92	89	31	75	10	25	42	90	2	45	46	3	77	52	40	42	60	42	19	68	13	26	98	87	16	98	35	64	5	69	72	23	15	4	73	29	93	92	50	54	47	61	49	71	80	21	19	96	46	29	84	18	42	86	67	0	86	23	65	96	63	35	48	50	94	70	74	10	100	8	48	76	5	61	58	67	87	71	81	93	31	19	64	100	53	65	18	21	98
66	5	21	51	18	42	1	18	25	79	71	76	13	39	12	18	87	5	65	36	85	14	58	25	69	23	92	64	25	21	51	68	57	19	54	36	8	55	38	76	86	17	90	60	53	75	80	14	95	82	63	37	96	71	88	87	86	0	76	55	21	9	86	55	10	87	79	94	91	47	49	41	73	22	38	68	79	3	6	14	10	9	84	75	55	36	73	75	98	9
15	60	46	99	42	3	27	61	63	60	14	6	18	78	3	71	35	35	74	25	24	95	7	4	2	66	53	4	96	77	1	96	83	43	71	46	48	2	19	75	6	70	41	41	16	84	13	46	88	38	32	55	26	45	1	62	23	76	0	52	10	41	76	77	49	61	60	27	66	32	6	50	21	80	71	59	16	29	2	61	35	55	93	50	77	58	51	81	100	5
65	9	64	68	86	30	42	82	34	31	97	88	41	94	50	63	17	25	65	55	84	91	6	90	60	91	71	66	40	78	39	52	100	16	61	59	59	76	61	70	25	51	28	91	28	38	53	75	74	31	1	7	65	39	34	9	65	55	52	0	6	6	2	69	39	72	72	32	90	40	75	93	100	54	19	54	21	29	74	47	2	78	31	93	63	94	66	61	78	61
93	26	44	4	53	69	69	27	4	84	10	36	24	16	53	23	90	11	94	89	25	48	69	11	40	86	57	2	13	84	80	86	92	16	66	25	54	88	2	43	100	35	100	65	4	68	55	64	60	54	29	31	41	36	56	50	96	21	10	6	0	17	91	58	30	72	84	25	52	19	57	29	77	8	10	37	25	80	22	79	73	72	52	17	44	70	60	98	12	90
40	97	94	96	69	8	92	93	68	70	79	59	59	50	98	65	64	17	8	20	58	88	27	41	9	89	70	39	12	43	9	9	82	85	20	53	87	64	58	53	18	8	95	59	33	82	29	96	6	14	99	28	64	76	91	90	63	9	41	6	17	0	97	38	86	74	35	100	57	96	49	60	76	64	5	23	71	36	86	17	53	12	28	65	10	19	90	87	63	46
51	99	19	15	4	55	53	51	72	45	19	62	27	37	6	56	54	50	2	34	47	47	69	19	64	29	70	95	51	46	68	8	36	91	90	24	6	68	79	74	70	45	59	27	94	50	37	94	60	12	62	76	85	40	41	12	35	86	76	2	91	97	0	98	12	12	7	51	71	70	41	29	61	72	100	88	25	19	10	61	19	86	20	50	13	33	49	61	59	73
15	5	81	2	68	13	14	89	27	61	89	39	76	18	39	8	55	60	89	90	97	19	46	57	16	79	43	74	73	13	18	57	23	31	15	10	39	4	11	67	32	33	100	35	90	57	76	5	83	31	22	8	61	70	89	73	48	55	77	69	58	38	98	0	55	49	79	98	29	55	40	55	93	91	21	44	52	82	60	70	74	46	97	97	33	3	3	67	6	14
22	84	15	65	4	68	26	35	17	49	4	98	92	86	100	57	45	21	78	71	35	97	50	45	68	44	52	93	71	27	9	82	5	99	46	7	56	59	71	3	92	25	63	87	35	14	14	58	23	37	58	92	90	28	22	57	50	10	49	39	30	86	12	55	0	2	3	3	29	86	88	80	10	26	53	81	47	77	24	64	2	30	89	57	15	76	78	62	14	56
15	57	1	3	63	45	71	70	60	34	44	3	74	94	14	50	57	33	64	26	8	76	87	60	5	35	61	5	60	97	76	83	10	24	36	39	40	11	72	86	7	11	2	8	27	26	5	80	82	34	65	12	18	49	24	62	94	87	61	72	72	74	12	49	2	0	96	36	25	28	99	64	51	40	16	31	62	37	21	90	38	46	7	1	100	92	56	50	99	72
32	24	20	46	13	59	52	38	8	63	67	56	27	60	35	69	65	38	38	1	90	98	8	4	34	23	56	62	9	39	66	43	8	1	84	76	28	65	12	69	68	13	43	40	14	46	21	59	92	3	91	61	10	58	20	67	70	79	60	72	84	35	7	79	3	96	0	73	79	87	31	48	72	69	22	5	68	58	47	100	59	72	61	26	19	66	77	26	10	98
37	72	88	25	30	6	52	37	86	95	15	25	74	7	35	59	15	63	63	17	29	85	44	10	94	82	41	18	1	51	46	28	87	75	19	5	3	29	39	4	46	94	19	25	95	35	15	20	36	10	28	41	3	52	28	76	74	94	27	32	25	100	51	98	3	36	73	0	98	53	69	25	21	1	69	2	50	91	61	83	58	32	93	20	18	39	54	96	16	38
95	83	28	90	75	36	77	89	40	96	59	59	15	10	17	16	5	90	46	68	56	32	99	53	7	67	22	46	26	41	7	20	87	15	46	72	33	100	65	96	25	20	78	20	65	8	92	10	93	78	20	75	52	20	88	80	10	91	66	90	52	57	71	29	29	25	79	98	0	26	86	70	78	40	76	85	34	26	10	93	55	24	88	60	50	96	93	92	58	45
5	19	63	94	10	10	13	72	24	89	89	63	31	25	50	15	52	81	99	44	36	58	91	58	69	21	97	11	26	91	34	72	92	64	11	68	79	39	89	76	83	47	42	36	48	46	11	43	14	38	40	80	83	76	46	67	100	47	32	40	19	96	70	55	86	28	87	53	26	0	5	51	65	38	80	79	81	74	99	60	39	58	10	18	62	17	45	47	52	47
97	29	36	84	81	48	27	13	42	64	15	86	49	11	36	39	82	73	83	50	44	41	75	54	79	9	16	57	41	92	1	58	76	58	72	47	24	99	13	96	52	76	90	20	83	50	83	19	34	16	73	38	46	2	29	53	8	49	6	75	57	49	41	40	88	99	31	69	86	5	0	78	31	53	37	65	86	77	56	11	4	99	77	72	36	53	59	43	64	94
96	10	84	56	16	42	61	97	75	54	18	57	59	51	46	97	23	27	29	62	54	8	84	25	51	40	73	7	17	48	35	94	4	92	36	42	14	90	74	29	1	92	44	20	71	1	95	20	74	21	26	60	46	34	19	34	48	41	50	93	29	60	29	55	80	64	48	25	70	51	78	0	10	59	50	100	85	72	11	22	36	15	57	11	75	7	8	50	99	33
28	9	34	65	59	56	20	7	70	46	87	37	38	100	24	65	19	55	52	32	28	55	38	50	71	42	69	25	72	16	40	28	56	42	44	74	34	14	44	1	38	51	60	16	38	78	9	3	45	74	44	20	20	91	63	25	76	73	21	100	77	76	61	93	10	51	72	21	78	65	31	10	0	95	70	54	10	99	51	17	37	97	48	96	34	60	88	80	32	53
69	60	99	60	38	9	66	86	31	23	81	100	75	35	87	17	82	92	37	83	93	27	86	32	72	97	99	8	12	66	98	12	5	49	36	1	83	21	99	73	23	16	86	58	74	11	10	23	40	64	30	96	18	59	13	83	5	22	80	54	8	64	72	91	26	40	69	1	40	38	53	59	95	0	65	66	61	54	34	11	40	78	50	54	93	4	93	8	29	92
21	85	24	93	32	84	39	34	45	88	44	58	15	82	76	78	92	25	14	68	80	86	86	68	99	87	25	78	63	19	65	87	17	56	62	16	29	55	33	4	89	79	1	99	85	43	57	62	21	9	95	12	8	83	9	9	61	38	71	19	10	5	100	21	53	16	22	69	76	80	37	50	70	65	0	13	29	91	81	17	15	14	7	73	98	22	8	49	9	99
49	87	46	57	92	82	29	35	58	83	6	76	7	64	18	71	81	95	69	45	29	74	5	16	8	9	67	22	38	40	10	79	63	84	15	28	24	27	46	89	55	2	20	24	65	58	54	74	31	50	13	37	39	64	80	4	58	68	59	54	37	23	88	44	81	31	5	2	85	79	65	100	54	66	13	0	28	17	54	9	9	93	63	63	68	93	9	46	96	4
97	30	5	29	20	68	57	16	35	69	80	25	36	68	91	25	39	66	43	95	62	47	83	73	64	24	26	2	80	89	96	5	53	84	96	40	99	85	28	91	8	73	72	18	54	34	62	51	36	79	68	42	96	98	83	35	67	79	16	21	25	71	25	52	47	62	68	50	34	81	86	85	10	61	29	28	0	71	100	6	23	97	38	13	9	74	47	87	14	9
