60
26	79	11	35	95	60	9	23	92	10	77	86	66	80	89	38	53	74	77	23	16	97	0	62	18	42	92	57	56	24	90	77	30	16	87	78	2	87	76	24	23	85	42	69	42	94	8	84	48	35	59	54	11	30	15	7	75	79	8	49
79	49	76	7	98	84	43	15	45	16	36	9	61	77	98	17	88	6	53	63	8	65	62	0	3	6	29	29	31	31	59	71	20	46	71	79	98	30	98	59	80	25	24	17	22	45	77	25	76	79	48	53	84	19	33	83	74	13	15	93
83	64	71	55	4	7	41	73	43	55	53	28	47	86	15	81	38	44	87	90	41	23	18	3	0	1	43	56	99	46	91	16	91	88	62	74	51	24	72	8	95	92	54	49	63	63	10	76	55	98	27	78	14	97	52	62	60	38	54	19
12	2	78	12	34	46	74	57	8	70	3	28	32	46	100	57	61	56	53	30	49	49	42	6	1	0	72	33	29	35	40	97	62	28	45	36	86	38	95	70	79	23	65	19	76	95	19	39	47	86	42	22	33	7	66	81	14	70	44	40
10	76	82	65	39	93	83	6	97	2	16	47	8	49	86	86	87	56	89	36	51	52	92	29	43	72	0	75	7	12	79	79	8	56	53	4	1	63	40	53	45	15	63	83	64	26	85	41	4	24	19	94	17	44	37	16	87	27	79	66
39	14	27	44	8	61	37	82	16	27	1	54	70	93	36	24	66	10	47	27	13	56	57	29	56	33	75	0	60	100	90	59	66	57	48	69	1	31	99	98	49	23	45	52	36	54	76	73	87	28	16	45	42	58	59	17	82	73	17	45
44	75	98	31	41	55	57	26	23	68	6	42	47	2	52	96	18	22	37	55	37	1	56	31	99	29	7	60	0	66	41	83	76	1	57	96	6	93	61	12	62	64	20	45	40	53	89	95	84	72	8	94	5	90	8	54	52	20	3	42
39	78	61	29	30	69	18	58	41	6	31	100	76	76	11	81	70	1	52	66	2	19	24	31	46	35	12	100	66	0	85	66	12	83	21	76	32	67	14	91	70	100	64	53	82	96	18	68	4	8	73	93	41	92	79	21	72	43	97	77
5	25	69	31	15	3	12	87	63	72	61	2	51	19	2	96	76	18	92	32	15	76	90	59	91	40	79	90	41	85	0	37	85	18	52	94	67	27	93	22	45	84	46	11	63	72	83	96	83	69	6	51	29	79	11	45	5	99	61	14
60	42	83	71	42	75	87	93	94	92	81	29	30	82	8	89	4	88	51	69	90	5	77	71	16	97	79	59	83	66	37	0	54	6	84	59	99	1	37	70	58	51	21	46	11	52	24	60	73	90	95	4	100	75	69	93	55	52	38	35
3	52	59	59	2	2	27	63	24	99	24	97	78	7	49	93	64	33	34	44	26	50	30	20	91	62	8	66	76	12	85	54	0	4	42	96	15	49	27	48	97	34	30	66	62	78	46	61	24	8	85	39	5	19	30	19	54	79	87	68
2	61	57	58	21	39	67	51	12	89	66	32	100	11	36	46	43	12	45	69	98	59	16	46	88	28	56	57	1	83	18	6	4	0	18	99	68	97	61	9	4	63	79	54	28	3	27	78	96	45	9	87	100	48	60	12	12	38	68	41
42	70	55	76	54	31	35	32	25	92	66	44	48	21	50	3	21	73	1	68	79	85	87	71	62	45	53	48	57	21	52	84	42	18	0	15	4	45	14	15	80	95	11	70	63	69	77	65	94	43	53	93	56	79	40	55	87	52	23	23
34	25	52	88	59	85	87	92	99	4	31	19	56	56	20	40	49	20	42	32	54	54	78	79	74	36	4	69	96	76	94	59	96	99	15	0	3	6	30	6	3	93	22	97	28	25	40	86	99	59	86	10	77	69	94	49	100	17	85	88
51	23	49	19	51	6	65	23	34	93	8	93	13	68	39	1	41	34	98	36	66	84	2	98	51	86	1	1	6	32	67	99	15	68	4	3	0	8	39	63	84	50	50	64	83	52	70	96	40	61	75	86	93	83	65	47	58	70	13	80
30	71	64	23	51	88	68	87	40	10	80	84	17	4	39	98	40	54	98	3	56	53	87	30	24	38	63	31	93	67	27	1	49	97	45	6	8	0	72	100	84	90	48	76	71	75	23	50	25	97	53	17	57	54	2	69	92	99	21	12
17	7	48	88	75	77	26	47	32	35	20	44	33	14	92	61	4	2	52	28	38	3	76	98	72	95	40	99	61	14	93	37	27	61	14	30	39	72	0	94	27	62	71	18	10	65	33	95	60	39	27	56	56	92	98	15	70	58	31	48
69	99	72	26	53	96	31	66	66	44	41	95	63	68	56	5	36	49	65	47	67	65	24	59	8	70	53	98	12	91	22	70	48	9	15	6	63	100	94	0	97	58	40	97	64	63	23	9	75	77	22	67	56	23	5	19	38	45	93	9
5	85	70	42	73	90	20	21	66	9	88	56	75	86	8	26	82	18	14	77	25	32	23	80	95	79	45	49	62	70	45	58	97	4	80	3	84	84	27	97	0	34	37	43	37	94	61	37	73	75	59	19	17	47	68	28	61	30	18	93
76	79	81	97	29	98	17	32	82	59	23	67	100	92	66	58	25	47	62	16	58	73	85	25	92	23	15	23	64	100	84	51	34	63	95	93	50	90	62	58	34	0	88	38	97	18	65	15	73	76	87	70	41	16	7	35	72	27	22	89
69	27	71	87	23	81	35	66	80	92	47	90	46	51	11	95	93	30	86	22	80	10	42	24	54	65	63	45	20	64	46	21	30	79	11	22	50	48	71	40	37	88	0	57	96	47	17	12	58	55	72	38	50	28	32	32	64	89	20	60
29	39	34	52	63	19	23	77	31	40	45	71	80	57	36	69	76	64	18	19	92	67	69	17	49	19	83	52	45	53	11	46	66	54	70	97	64	76	18	97	43	38	57	0	47	56	87	90	52	24	25	1	2	27	52	46	97	27	72	69
80	5	47	25	15	72	6	33	91	3	23	64	90	54	97	49	73	34	63	60	2	3	42	22	63	76	64	36	40	82	63	11	62	28	63	28	83	71	10	64	37	97	96	47	0	89	55	96	74	8	43	17	24	48	10	90	24	18	85	90
53	18	77	10	49	90	17	20	40	85	88	34	67	62	87	98	77	92	100	4	87	43	94	45	63	95	26	54	53	96	72	52	78	3	69	25	52	75	65	63	94	18	47	56	89	0	7	30	34	15	71	40	8	4	43	98	53	47	90	94
94	61	80	30	50	34	2	29	4	54	35	47	55	27	59	80	13	75	23	53	95	31	8	77	10	19	85	76	89	18	83	24	46	27	77	40	70	23	33	23	61	65	17	87	55	7	0	23	34	72	55	53	23	46	48	70	60	83	17	89
16	80	40	37	32	22	75	71	85	56	90	66	57	28	12	65	92	44	39	49	55	34	84	25	76	39	41	73	95	68	96	60	61	78	65	86	96	50	95	9	37	15	12	90	96	30	23	0	67	26	69	13	23	44	61	66	71	73	37	5
93	88	74	9	70	75	20	1	73	57	22	71	2	83	25	46	42	14	66	38	77	72	48	76	55	47	4	87	84	4	83	73	24	96	94	99	40	25	60	75	73	73	58	52	74	34	34	67	0	53	7	21	52	15	13	18	21	28	22	76
72	19	77	81	98	76	36	20	78	55	79	5	15	21	56	75	10	28	43	100	54	67	35	79	98	86	24	28	72	8	69	90	8	45	43	59	61	97	39	77	75	76	55	24	8	15	72	26	53	0	31	91	10	35	3	59	41	41	5	80
58	39	94	87	32	70	3	85	38	23	85	24	96	26	78	93	12	40	39	20	7	82	59	48	27	42	19	16	8	73	6	95	85	9	53	86	75	53	27	22	59	87	72	25	43	71	55	69	7	31	0	91	36	79	49	4	63	57	21	74
88	85	10	3	67	9	54	76	23	37	37	36	13	7	20	22	71	31	27	13	67	15	54	53	78	22	94	45	94	93	51	4	39	87	93	10	86	17	56	67	19	70	38	1	17	40	53	13	21	91	91	0	31	45	8	26	70	21	24	79
20	3	67	70	28	62	57	69	37	41	51	61	67	60	96	17	9	77	87	77	33	2	11	84	14	33	17	42	5	41	29	100	5	100	56	77	93	57	56	56	17	41	50	2	24	8	23	23	52	10	36	31	0	14	8	72	28	13	36	97
24	38	1	97	52	42	24	57	12	34	14	86	52	29	34	100	64	17	54	46	51	46	30	19	97	7	44	58	90	92	79	75	19	48	79	69	83	54	92	23	47	16	28	27	48	4	46	44	15	35	79	45	14	0	75	39	93	95	29	3
17	91	71	86	10	67	15	93	85	41	51	17	75	85	7	18	24	77	91	95	55	98	15	33	52	66	37	59	8	79	11	69	30	60	40	94	65	2	98	5	68	7	32	52	10	43	48	61	13	3	49	8	8	75	0	30	52	65	9	82
57	68	88	5	56	23	96	55	74	60	28	58	73	89	26	84	45	73	60	55	88	54	7	83	62	81	16	17	54	21	45	93	19	12	55	49	47	69	15	19	28	35	32	46	90	98	70	66	18	59	4	26	72	39	30	0	81	3	22	82
6	11	51	46	59	61	55	92	60	56	84	6	96	63	30	53	77	80	69	46	15	13	75	74	60	14	87	82	52	72	5	55	54	12	87	100	58	92	70	38	61	72	64	97	24	53	60	71	21	41	63	70	28	93	52	81	0	15	48	100
42	29	60	65	53	21	13	10	31	47	17	83	23	71	51	22	1	62	32	58	34	41	79	13	38	70	27	73	20	43	99	52	79	38	52	17	70	99	58	45	30	27	89	27	18	47	83	73	28	41	57	21	13	95	65	3	15	0	48	26
97	45	7	86	23	37	53	10	14	87	69	8	11	73	54	38	82	73	58	17	26	12	8	15	54	44	79	17	3	97	61	38	87	68	23	85	13	21	31	93	18	22	20	72	85	90	17	37	22	5	21	24	36	29	9	22	48	48	0	49
27	54	33	33	63	75	81	25	45	28	89	78	59	35	82	66	2	84	40	64	83	77	49	93	19	40	66	45	42	77	14	35	68	41	23	88	80	12	48	9	93	89	60	69	90	94	89	5	76	80	74	79	97	3	82	82	100	26	49	0
